	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
3113	5329	B000H8D5Q6	A2CH6Q309ULPER	Baby	2	They are not fun to play with at all because of this.	0.0					12
3426	5555	B000JHN3AS	A33OH380L3DW0Z	Baby	12	Checking a carseat is dangerous, and rental car carseats are not better.	0.0					12
15293	12966	B008EXOW0O	A2W6X5MMRP2URB	Baby	2	I read reviews about the first Adiri bottle, how good it was but how much it leaked, and I hoped things would be a little different with this one.	0.0					29
17107	13930	B00GRLSREC	AZAC8O310IK4E	Baby	3	The package also includes mounting hardware if you want to put the camera on the wall.	0.0					16
11286	10756	B0040IWMO0	A3FKPBNI7UWQFW	Baby	20	Lastly, the flimsy material does not grab goo as well as the other two and we use more wipes per diaper change.	0.0					22
14887	12687	B007NG5UEU	A2840GW5RWKEZF	Baby	4	However, it was a complete failure, the annoying details of which I will spare you.	0.0					15
3147	5376	B000HK6BCE	A10LDZZNWWD2GY	Baby	4	With these he hasnt fallen off which is great for all of us!	0.0					13
5931	7947	B001DLJVPA	A30G8SGUPL9XLE	Baby	2	My daughter is 15 months old and we got this one to replace the highchair we already had because I was tired of cleaning it and the tray sat too far away from her.	0.0					33
14843	12674	B007LXSLXW	AOGRRFDXUJIAT	Baby	1	These sheets are well worth the price.	0.0					7
3882	6013	B000NVAVTG	A2I8B933VKB689	Baby	5	The replacement arrived a few days later and we were horrifed to see that it looked like it had been left to soak in standing water.	0.0					26
2833	5143	B000FT7NWE	A25BUQLALDR65P	Baby	1	Bought this and the matching crib--LOVE THEM BOTH!	0.0					9
4778	6922	B000ZYL5ZK	AD6IZIQGGB3J4	Baby	1	good rattle, my baby became interested in rattles after 6 months.	0.0					10
12760	11396	B004OYWY98	A2VGZGUNW0MNP7	Baby	1	Its harder and smaller then it looked like in the pics  but its still a good size for little hands.	0.0					20
16314	13502	B00B9ZHLRU	AYNH8N1SRTUXR	Baby	3	My two year old was crying like the world was coming to an end.	0.0					14
16914	13841	B00EKNSSHA	A18OQ22OVZ1XO9	Baby	27	Add to this all that the collapse clip is on the same side, and youve got a crowded bit-of-a-mess over there.	0.0					20
5933	7947	B001DLJVPA	A30G8SGUPL9XLE	Baby	4	After reading many reviews I am not disappointed in the highchair at all!	0.0					13
474	852	B000056OV3	A7Q7Y1Y0BC0IW	Baby	1	It is a BIG WASTE OF MONEY.	0.0					7
17306	13987	B00J8B47ME	A36K2N527TXXJN	Baby	7	The small digital screen displays the reading clearly, although it could be a bit brighter.	0.0					15
729	912	B00005BX4Z	A22JYPSJND9MF5	Baby	7	He can yank it and still get to the stove.	0.0					10
5877	7912	B001D12RLK	A2OIMJEGOCTQ87	Baby	24	She can easily climb up onto it.	0.0					7
16996	13872	B00F7PXALO	A3J5Z958KYBGZG	Baby	3	Only problem is my kid doesnt seem to like eating out of it.	0.0					13
9003	9677	B002WB2G8Y	A2KUI38YXYUU04	Baby	1	Very happy with this stroller.	0.0					5
7749	9193	B002DND57M	ANE85ZAT9OV84	Baby	4	I tried sucking it up and it seemed pretty difficult.	0.0					10
1982	3970	B00063EDEK	A1ZPFA3QQFBBX6	Baby	4	The only negative comment I have on this is that it does tend to make me a little warm while sleeping but I think anything would.	0.0					26
16776	13793	B00DNQS6PO	A1C21QBAZ1W4Z2	Baby	18	I have not done a back carry with the One yet, as my baby is only 9 months and deeply into a hair-pulling stage.	0.0					22
9299	9809	B0030M4EPW	A2S120Y0AKOSU2	Baby	2	This fits perfectly on it.	0.0					5
16602	13677	B00CBJ0PN0	A1UVWTNPX8TR0G	Baby	5	Very low to the ground.	0.0					5
3191	5416	B000HZF0W6	A7GSY2GJUUILV	Baby	4	This would make a great gift for new parents -- something others wont think of, and very useful.	0.0					17
14019	12218	B0061O39LQ	AXL0Z18Z0S6PX	Baby	6	Which is great especially if you have a squirmy baby!	0.0					10
2862	5168	B000G3CXW4	A226GFM0Q9L37H	Baby	3	It also comes with an adaptor if there are different sink heights.	0.0					12
12405	11218	B004I0YZTA	A2I0QZID5TQSLN	Baby	5	I got this Eddie Bauer backpack and was a bit worried that toddler would hate it and fight the stuffed animal, but...	0.0					22
461	849	B000056OUG	A3KNXWG1ZGUWW2	Baby	14	Let me just tell you that you can NOT put a dirty item in here, you still have to wash it a bit.	0.0					23
14879	12684	B007N3KMQO	A2XGO4SGDNQN1H	Baby	3	It makes him so happy, and it helps keep his little hands busy while being worn or held.	0.0					18
15401	13014	B008M0TUO2	A88BN92QXACY7	Baby	10	Also, it must be in this locked position for the outer lid to not come off when you twist it to expose the straw, and it wont go in the locked position unless the tabs are lined up correctly.	0.0				after	39
6782	8487	B001OBDKIS	A281RUYJUWKP9B	Baby	3	This gives him something to put his mouth on without getting other peoples hands in his mouth.	0.0					17
10305	10347	B003HS5JPS	A18ZQ2X5C8QAR3	Baby	7	Much the same, a little chunky and hard to hold on to.	0.0					12
4162	6510	B000U3U1WY	A3DN558D2UA7Y0	Baby	2	We have washed it a few times and the edge is fraying and coming off.	0.0				after	15
9473	9873	B00336UWE2	A10RBJ1HF854GU	Baby	1	I have a Baby Bjorn and I wanted something thats more light weight.	0.0					13
8006	9320	B002J4U8KW	A3MRZY4OMUPNER	Baby	2	My husband ran it under the water to kill it.	0.0					10
12703	11358	B004NRNSXM	A23JI6QCQPL7BP	Baby	4	She loves to sit up and I feel safer that is has the lap belt.	0.0					15
13936	12141	B005VM62QS	A2RX62V4E2BF5Z	Baby	11	This position seems like it would be a little awkward, but I guess the child always has the option of sitting if they prefer.	0.0					24
4811	6956	B0010TC9FO	A2AJDCY5XJDTYH	Baby	1	these look just like the tops of nuby cups.	0.0					9
3332	5456	B000I8WNT0	AB1D29MV2JKPA	Baby	4	Does the job for the most part, but needs an improved version.	0.0					12
2210	4250	B00080LZVA	A225IZVHUWAT37	Baby	2	If you have a newborn elevated the attached pillow his head rests on is too soft to actally keep him up the  nipple adequately and he gets an improper latch.	0.0				before	30
294	825	B000056J2D	A2XUQN9HUD6ISG	Baby	1	I was a bit hesitant to buy this booster, although it came highly recommended.	0.0					14
1383	1286	B00008614F	A1GUX6R8DV3ZLY	Baby	6	(3) To push the air out, you have to stick your hand in the bottle.	0.0					14
3850	5880	B000MZKTU4	A20WOZ8IQ9SL9Y	Baby	2	The potty stool is sturdy, white plastic that is textured so not at all slippery, even if wet.	0.0					18
1589	1372	B00009K2YU	A356JAJSFPFB5P	Baby	3	In fact, my baby distinctly disliked it.	0.0					7
14496	12474	B006Z6E8AG	A178W7DW2P93B9	Baby	3	It was helpful to have from the 6-9 month range, but now that she can handle bigger chunks of food, we dont really use it much anymore.	0.0					26
8916	9649	B002VBXY4K	A2XYH8IHILWW7X	Baby	1	The first day we got this swing and put our 3 month old on the swing, he fell asleep right away.	0.0					20
15846	13279	B009ZU44AI	A11M4STRC1VZLN	Baby	15	"The face that the ""spout"" is around the entire rim of the cup is also great and takes out the guess work for a child who is just learning how to drink and not trying to learn which side to drink from."	0.0					42
7295	8928	B00245IA2Y	ADLY4DD72RPQM	Baby	1	I bought two of these for my daughters nursery changing table.	0.0					11
3617	5740	B000LP7DW2	A6TM1WGEOMNZH	Baby	4	My son goes in the swing maybe a couple times a week with me, and a handful of times with my husband I believe.	0.0					24
7135	8769	B001U9OUYC	A38D3S7K97ZWU7	Baby	5	Perfect fit for a perfect baby.	0.0					6
5114	7096	B0013A1KLO	A1UKP9O3RB0VGK	Baby	6	The longer zipper pocket in the back is perfect for travel wipes and a diaper or 2 and some coupons.	0.0					19
1965	3958	B000324Y7U	A24GTIZ0MPYMPI	Baby	4	The 1st couple of times I put her in it she didnt seem all that interested.	0.0					15
6760	8484	B001OAKMEO	A2CZ49D5A24O5T	Baby	8	Ordered the insulated version as well.	0.0					6
6483	8352	B001KYSBCO	A7619CHPCLEXL	Baby	1	I absolutely love these plates, they are the perfect size for my toddler, and the 4 divided section are awesome.	0.0					19
2488	4585	B000BIZ87Q	A14SOWV5ZN3OZH	Baby	5	However, with the european style pacifiers (the ones with the ring attached) this holder takes 30 sec.	0.0					16
2052	4027	B0006BAJN6	A4KKT5J33X0C9	Baby	1	These are perfect for cleaning sippy cup straws, especially the yucky milk residue that builds up in them.	0.0					18
17142	13935	B00GVHT7C8	ACAXV4V8PBCE3	Baby	8	There is one large, exterior zippered pocket on one side and two medium, exterior zippered pockets on the other side.	0.0					20
8450	9491	B002QBDMDI	AVTWUKY5IRVFQ	Baby	5	And if you get the panda, you get to choose the bow tie color (the package also includes blue and pink bows).	0.0					22
12483	11244	B004IYNIQC	A3SFY4VG2JPFZ4	Baby	5	This saved space instead of using a pack n play and it was one less thing I needed.	0.0					18
3394	5552	B000JFMKEK	A1Y2UUVRAHSJ05	Baby	5	Most ottomans are either at, or close to the height of the chair seat and this one is definitely lower.	0.0					20
6014	7998	B001E8R46U	A3FADCEJRE5ASD	Baby	5	We bought a 3pk of Dr. Browns and havent looked back, they are a little more time consuming in cleaning, but Id rather spend a little more time cleaning a terrific bottle than trying to soothe a tiny baby in severe discomfort.	0.0					40
580	871	B000058DQA	A2G0WEB6W4LFCE	Baby	11	There was wind shear while we were landing and if you dont pull the plane back up, you can crash (great huh).	0.0					22
8613	9557	B002SV2L92	A3I0H91X85WLC5	Baby	2	It does the job though.	0.0					5
15213	12878	B0085PPSIQ	AAEF726MRER0E	Baby	3	ESAD is my opinion on that!	0.0					6
10744	10542	B003S8750Y	AY3D2LBYAG4TI	Baby	23	I cant see the lack of cup holder being an issue for us.	0.0					13
14368	12421	B006UA1HIS	A1YTIGPH3FBZLS	Baby	1	Great purchase.	0.0					2
8704	9598	B002U1G3NK	A2ZJSUJKW3SVXP	Baby	6	Still really comfy!	0.0					3
1976	3959	B000324Y7U	A3TU6MXNCAX8F7	Baby	5	The battery lasts a surprisingly long time for vibrations-only, but the toy bar drains them within a couple of days (when using 1-2 hours a day) so get 2 sets of rechargeables!The only thing I really dont like is the design of the battery compartment.	0.0					43
3539	5691	B000KW1MI2	A3W3UX6ZY9OD4T	Baby	2	These slipcovers work great, and trust me, you will need at least two!	0.0					13
13320	11783	B0054H9GLI	A3EY59NINFRILB	Baby	1	This is probably the most difficult cup to assemble, especially the first couple of times as you get used to it, but I LOVE it now!	0.0					26
14210	12334	B006MOXV0O	A1F4HF9WH15R3C	Baby	5	The way it flips to snap onto the bottom and easily moves to the top.	0.0					15
2256	4289	B0009A3I5K	AXERER9DA2OTM	Baby	6	We make it months on one packet, so its worth the price to me.	0.0					14
12613	11292	B004L2JX06	A1UH05WR1YFP2U	Baby	6	The only thing I would say is that I bought it to breastfeed in, and it is not ideal, ergonomically, for that.	0.0					22
14192	12322	B006JV4HC6	A2RA402DEBPXBD	Baby	2	I get so many looks and get asked where I got it and that it is the coolest thing they have ever seen.	0.0					23
15019	12758	B007VBXKFS	A2FYOI0JA5MP9Z	Baby	11	However, I am very happy with these bottles, and have no intention of switching to anything else.	0.0					17
13520	11871	B005CN49YI	AYC5RVABANWTF	Baby	4	A lightweight stroller with enough knick-knacks to make me happy.	0.0					9
14007	12201	B005Z84NFU	A24E2ODE0ZLINC	Baby	3	This gets used a few times a week, and still holding up well after 2 months.	0.0					15
1038	1019	B0000634T0	A1VQ6XJE30QZOG	Baby	5	Easy to use mesh bag inside.	0.0					6
15523	13086	B008W8UUEI	A12PGB9AJDV37N	Baby	12	"I guess in this case, you really get what you pay for (these are about half the price of the ""real"" ones)."	0.0					22
347	834	B000056J9F	A1VQ6XJE30QZOG	Baby	1	These are great to put under a Pack-N-Play, or on top of a changing table.	0.0					14
1223	1237	B00006ZCCE	AIJ3JAT8596TA	Baby	8	I washed it and santizied the toys and it was good as new.	0.0					13
7068	8746	B001TZ0NYS	A3NWN21HH5CEWZ	Baby	23	Snaps and cell phones do NOT work Ju Ju Be.2.	0.0					9
3186	5415	B000HZEQSU	A2GFZA5E767T0T	Baby	8	I still have the pillow that I am planning to use for our second child that were expecting at the end of this year, but I need to find a good replacement for the cover.	0.0					35
12387	11215	B004HWDMV6	A3IHX9LK3TOX01	Baby	3	Yes, the blue light on the front is fairly bright, but not any brighter than my old monitor; I just face it away from me at night so it isnt staring at me whenever I turn over.	0.0					37
2493	4589	B000BK8RHM	A1602X5B3VJVQ8	Baby	3	My guy took to these right away and goes between nursing and the bottle all the time.	0.0					17
6426	8300	B001IYISSS	A1W7J0GKRP32CS	Baby	4	i researched a lot before i bought a high chair.	0.0					10
5979	7982	B001E1J1WC	A1EVV74UQYVKRY	Baby	18	*******************************UPDATE 9/3/2010I just purchased another Funtainer (from Amazon) so that we had one at school with cold water and one at home.	0.0					21
3409	5554	B000JGD5CA	A20MMFDMNWHGE5	Baby	5	So far its working.	0.0					4
11581	10891	B0044UJEAO	A149TYBRGAZUNG	Baby	1	So, the fabric on this is really fuzzy and soft.	0.0					10
5332	7464	B0017VM2NY	A1MFARTPOQ9XXJ	Baby	2	Our family has all the other Obit Baby products and with this final addition to the collection, I see all the usual thoughtfulness of design and attention to detail.	0.0					29
14753	12601	B007CTPWXW	ACVR3WJTW8Q48	Baby	1	Britax has disappointed me more often than impressed, but this is a great accessory (and I think worth $23).	0.0					18
3883	6013	B000NVAVTG	A2I8B933VKB689	Baby	6	The cardboard under the plastic wrap was almost falling to pieces from having been soaked.	0.0					15
14986	12733	B007SP1XTW	A763Z2F0WMWRC	Baby	7	Nice secure place for a cup, and plenty of room for toddler plate.	0.0					13
3273	5442	B000I5Q19Q	A3BATABAS4G9PR	Baby	19	it needs a really wide stance and to be very level for the motor to be balanced.	0.0					17
16163	13419	B00ASI748A	A1C66LMRGMGV19	Baby	19	Beneath the cradle is a small area for keys, wipes, etc.	0.0					11
10381	10369	B003IHVHM2	A1GUN2J1FDYNF3	Baby	1	Not sure abt the UV protection claims but it does a great job of keeping the gnats out.	0.0					18
982	1006	B00005V95L	A3KNXWG1ZGUWW2	Baby	12	A few weeks ago we went on a 8 hour car ride, I know that my youngest twins stayed quite mostly because they were soooo comfy in their marathons, and because they had... PUPSQUEAK!	0.0					33
14579	12502	B0071GPAXS	A111O9GC5BRQMR	Baby	25	Air tires had a few flats.	0.0					6
1004	1012	B00005YWN0	A2MRYTB4QYINAI	Baby	2	I took it out to play with it to see how it worked in light and dark rooms.	0.0					18
10638	10498	B003ODZPI2	A1R4PE0V8AUBH	Baby	4	So when I was learning to BF, it was great to have a pillow to rely on.	0.0					17
5894	7912	B001D12RLK	A2OIMJEGOCTQ87	Baby	41	Looks the same, cleans the same, still going strong.	0.0					9
9776	10038	B00384UZUU	A0793586RHF60QENWGL	Baby	1	big and washes great.	0.0					4
7299	8930	B0024CW36Q	A33ISI9JOZQF7F	Baby	2	All of those items work great.	0.0					6
1787	1724	B0001BUKA8	AJG57T4S7KEKX	Baby	2	I just wish they still made the soft shields as those were so much more comfortable for me.	0.0					18
8305	9438	B002OINRNI	A3HSQD4KEAC60O	Baby	6	No  problems  with  dry  wipes  either,  but  then  we  use  ours on a  regular  basis  so I  dont  know  how  it  would  be  if  you  left  them in  unused  for a  while.	0.0					32
7924	9287	B002HRFNVA	AVKMQUQUZ9OVI	Baby	5	But after a few months the plastic is peeling off the face of the plate.	0.0				after	15
17348	13993	B00JRYRYS6	A2RIAXGSBP65BJ	Baby	20	It came off the first few times I tried to buckle my child and I gave up on putting it back on.	0.0					22
7673	9151	B002C1ABOA	A2MMYN8VLJ63J0	Baby	8	Sorry, but true.	0.0					3
12521	11262	B004JU0H5U	AJ71UUIL8OK6D	Baby	1	We returned this mattress because it did not fit the portable crib that we previously ordered on Amazon.	0.0					18
14808	12633	B007HO4TJK	A3H581OIV27GS9	Baby	8	The biggest drawback was that whenever I installed it, the seat tended to tilt to one side!	0.0					17
13430	11839	B0058XHCMI	A2FHFT5KM7XZUE	Baby	5	The lock cover is molded silicon and while it is easy enough to open, its hard to seat after.	0.0					19
14893	12687	B007NG5UEU	A2840GW5RWKEZF	Baby	10	I am thoroughly pleased.	0.0					4
13921	12139	B005VLXIS4	A2VQOLJKHV2GSR	Baby	2	Works great, looks sleek and folds up small for storage.	0.0					10
5183	7164	B00140KS9I	A2LTTDNALI5484	Baby	9	He loves to have fun, but can be perfectly content sitting down reading a book by himself.	0.0					17
12090	11106	B004EFAOWQ	A2LXMQGMUUI6LC	Baby	6	NOT REAL.	0.0					2
15039	12778	B007XLC6I8	A1IAEAYCNZWKHB	Baby	1	Works as designed, does its job very well.	0.0					8
6376	8273	B001I481LM	A35GFRG7FR30O7	Baby	3	This was one of our absolute best baby purchases.	0.0					9
12081	11105	B004EF6R36	AW9STC85CX6P7	Baby	2	She is often chewing on her fingers and toys and drooling a ton, but so far rarely seems to get cranky or cry due to teething.	0.0					26
16071	13387	B00AKFAEHY	A131UKOHBD471C	Baby	2	If this were more like a food pouch you see in a store where its more of an envelope fold at the bottom I think it would be easier for him to get all the food out.	0.0					37
14359	12416	B006T899QI	A55JRW2SDJCW6	Baby	9	Needless to say it frustrated all of us.	0.0					8
7637	9136	B002BU0PRK	A1G6PZ4QN9V2IB	Baby	18	ON POSSIBLE HEIGHT ISSUES: I have heard complaints that the Ergo doesnt fit petite women.	0.0					15
4615	6856	B000YDIGCC	A3NWMK532EV42W	Baby	4	It has compartments on the sides that work great for storing 4 oz bottles and many pockets for keys, your cell phone, diaper cream, nursing pads, or whatever you need that is smaller and something you want to easily access.	0.0					39
2530	4611	B000BNQC58	AY7BBIKEC8XRS	Baby	1	I really love this product.	0.0					5
5220	7199	B0014JAR72	A2OCL48C194QNN	Baby	5	Just fell off.	0.0					3
10322	10357	B003I867Z8	A3R7RE5O61M112	Baby	7	See that big green button, thats how you activate it... looks super easy for a baby to press right, and it is... youd think this is a good thing?	0.0					29
2873	5168	B000G3CXW4	A226GFM0Q9L37H	Baby	14	Ive tried 4 other tubs.. and this one tops them all.	0.0					10
5762	7838	B001CH2X5K	AB5QORMUROROV	Baby	1	My 4 month old LOVES this bouncer.	0.0					6
12736	11385	B004OR1DTC	AGRBMXQKF1E20	Baby	7	Downside is that since the blades are so densely packed, theyre hard to thoroughly clean by hand.	0.0					17
8709	9598	B002U1G3NK	A2ZJSUJKW3SVXP	Baby	11	com they give a two year warranty!	0.0					7
7990	9312	B002IVTPIW	A1DO80FD5WLSSU	Baby	10	I am going to try puting a twin fitted sheet around the bottom of the bed to see if it will cover this.	0.0					23
1950	3919	B0002VAF3Y	A44YT9GRJM4EP	Baby	1	We practice the family bed and started to use these when our son out-grew his co-sleeper.	0.0					14
14465	12464	B006YBG1WA	A1D0TM2N04DUFK	Baby	2	It wouldnt outright fall on him or anything, but it droops downward.	0.0					12
2546	4638	B000BPMJR6	A3KHIBFERCW890	Baby	1	Theres not a lot you can say about a crib matress pad.	0.0					12
11527	10862	B00440CZTQ	A3FC2X88RBRFIZ	Baby	6	The straw is long enough to get out all of the drink without leaving anything to waste.	0.0					17
16529	13634	B00BZO1PE0	A2Y3CC95T33QWS	Baby	9	The red is nice cranberry red without being too loud.2.	0.0					9
4388	6713	B000WEHO8K	A117O44ZF2WD7D	Baby	8	I took it to church and just dumped the snacks out on a blanket then so it worked fine for me.	0.0					21
755	913	B00005BXEY	A2I4ZE44AXME2J	Baby	23	If anyone is interested, I can post a picture of the adapters connected to the drop in bottles with the storage bags.	0.0					22
1943	3888	B0002Q2OPG	AK9BXHEXOOM6Z	Baby	1	On the surface this looks like a perfect toy for a baby or early toddler.	0.0				before	15
15148	12866	B0085425Y2	A1WB20PSNM7E32	Baby	2	And then we felt stupid for not having bought one sooner.	0.0					11
10512	10444	B003LUOBP6	A3C44DO400PQY1	Baby	3	Works great, snaps on just like the on that cam with the high chair.	0.0					14
16354	13514	B00BCL2V9O	A2E67UDGXGL71V	Baby	9	I knew that I should have ordered the muslin burp cloths.	0.0					11
10778	10551	B003SWZVGA	A2V27NDS13P9DU	Baby	5	Immediately I realized this thing takes up too much space in your bag.	0.0					13
7933	9291	B002HU9EO4	A2JOTF4XDZZYFQ	Baby	1	Excellent bottle nipples!	0.0					3
2793	5055	B000FFL58Q	A2841C7K2A3LMF	Baby	1	I start put her in when she was more than 1 months old.	0.0					12
3145	5376	B000HK6BCE	A10LDZZNWWD2GY	Baby	2	The bed rails are perfect length for a full size/queen bed.	0.0					10
6719	8476	B001O5GINS	A3K8LMSFHCGX85	Baby	2	Its so soft, and it adds a bit of cushioning to the somewhat hard mattress.	0.0					15
12803	11431	B004PKJXYK	A2YPB8IOEU10XJ	Baby	16	Most of the responders suggested this brand of bottles.	0.0					9
1365	1283	B000083JTJ	A1VOOS3JQ0AI8C	Baby	4	I have to say that it is a waste of money.	0.0					11
2945	5212	B000GEA1PO	A3EQY610MS0KYB	Baby	4	They all look nice in the room, and to the casual observer, one probably would think they were quality pieces.	0.0					20
3055	5294	B000H1IYXW	A30S2XWHFQZ8X0	Baby	3	Eventually I thought Id move her bed to have both long sides exposed, and maybe purchase a second bed rail for the other side.	0.0					24
3245	5441	B000I5Q19Q	A2TI40FPAYM8P7	Baby	1	Very cute swing.	0.0					3
12533	11267	B004K1EOWK	A3LN4AOPBIUQWR	Baby	1	This travel system appeals to me since the car seat is sturdy and durable and the stroller is surprisingly compact.	0.0					20
5459	7539	B0018Z8CN8	A1II3J5NVJTFLH	Baby	8	The orange shower cup is a big hit, too.	0.0					9
6156	8119	B001FT2NYQ	A5M9B8GCG40Y7	Baby	6	The material is nice, I think well hold off on the bumpers for a few months until the risk of the baby suffocating against them is diminished.	0.0					27
6992	8656	B001RC68TW	A2JMBNNZVS17LL	Baby	1	I bought this for my 10 month old granddaughter and think the product is very cute.	0.0					15
10128	10299	B003FPQKYW	AC4D3EHTKA3GK	Baby	1	We had a lot of baby items passed down to us and we had NO clue on what the heck the bunches on cloth were.	0.0					25
6514	8362	B001L21EQ0	A2D9J11ABBRCNL	Baby	2	Not enough to return it, but a new item should look better than the one we received did.	0.0					18
3714	5795	B000MAKVE8	A2IGQ9C6V62ZXR	Baby	1	I decided to purchase this because of the storage on the sides.	0.0					12
1977	3959	B000324Y7U	A3TU6MXNCAX8F7	Baby	6	You cant change the batteries while the babys in the seat: you have to unbuckle the cover from underneath, and use a Philips screwdriver to open the hatches.	0.0					28
885	950	B00005LBZF	A2EH6T9EOMNWRG	Baby	12	"""This set is """"ok"""" as she learns to eat from a bowl with a spoon, but then its quickly on to a non plastic dish."""	0.0					25
7890	9273	B002H7N9KC	A262S72YUQG43M	Baby	7	When we are ready to wean him from the paci, maybe this will be a help.	0.0					16
8849	9630	B002UXQRDO	A31HMLESRVVBAE	Baby	4	Sadly the  disposable have worked best for me.	0.0					8
17140	13935	B00GVHT7C8	ACAXV4V8PBCE3	Baby	6	There is the bag itself, which also has a water resistant lining.	0.0					12
6265	8213	B001H1AC0Y	A3EMFLYUAJZOPY	Baby	1	I broke one of the shields that came with my Ameda Purely Yours set, so I had to buy a new one.	0.0					22
1568	1362	B000099Z9K	A2E6QLYUC96ZZN	Baby	5	I have a minivan and the top of the carseat still pokes out between the two front bucket seats and they both had to be moved forward to accomodate, especially the passenger side.	0.0					33
2419	4445	B000A88JZU	ABO2QRC5TNJOD	Baby	4	Then I use the shields and valves again for the next session - no washing with soap, so they are definitely a time saver!	0.0					23
12783	11406	B004P7EC7Q	A1KL78CICWTX9T	Baby	1	I bought this to use when traveling with my then 1 year old son.	0.0					13
11515	10861	B00440CZTQ	A2115DMKNH9B7U	Baby	7	I get a little nervous when I put a cup of milk in my purse because the lid doesnt snap tightly.	0.0					21
14268	12372	B006P05S1K	AX0RTXJPIQGRL	Baby	4	I havent tried another one so i cant give another recommendation unfortunatly.	0.0					12
12839	11456	B004QZBEFK	A1ZWJHR7YWF6QF	Baby	6	It feels very secure and they dont open.	0.0					8
2253	4289	B0009A3I5K	AXERER9DA2OTM	Baby	3	I toss it because there are usually wipes mixed in too and it just all comes out together.	0.0					18
106	611	B00004C8S9	A3EBQZJIJ6VF75	Baby	6	You pop it in their mouth, couple of seconds later, you have your temperature.	0.0					14
10168	10312	B003GAMMN4	A3QILKI6CYQNMB	Baby	6	The moose it comes with was the first toy my newborn smiled at and I think Ill keep it forever!	0.0					20
5607	7657	B001AMO9D6	AXT90VA01HQBZ	Baby	4	Its an excellent addtion to the home	0.0					7
949	988	B00005RH5J	A66QP0796987B	Baby	16	Try this diaper backpack one time and you will be hooked like me!!!	0.0					13
14638	12521	B0073WXL4A	A3LXBWSUS8S015	Baby	4	My 8 month old is still a little unsteady in a seated position & was slipping and sliding a lot, which made it hard to bath him.	0.0					25
3182	5415	B000HZEQSU	A2GFZA5E767T0T	Baby	4	After using the pillow breastfeeding became so much easier because I was able to position him correctly, and he was at the perfect position to feed without him rolling or falling between the multiple pillows I was using previously.	0.0					39
2373	4366	B0009RG8E6	A27PWEVY0C967T	Baby	5	My son is 14 lbs and 25 inches long and he still has a lot of room left on this.	0.0					18
2967	5229	B000GIBZEG	A3M1M9LY64VYS7	Baby	2	Better yet, you can just move into a trailer where fireplaces are a fire hazard.	0.0					15
226	814	B000056HNM	AIJ3JAT8596TA	Baby	1	I bought this for my son.	0.0					6
16600	13677	B00CBJ0PN0	A1UVWTNPX8TR0G	Baby	2	PROS:  Smooth surface all around - nothing to get cut on or hurt.	0.0					12
5351	7464	B0017VM2NY	A1MFARTPOQ9XXJ	Baby	21	Getting the straps properly adjusted was a cinch, they are on the lowest setting and I have moved the crotch strap forward one.	0.0					23
1673	1535	B0000AY9Y0	A1O9TQSCKSLG9J	Baby	5	All in All, I think the pacis are great, the rest of it I could do without.	0.0					17
9035	9686	B002WGI5O8	A339XM1Y715HTI	Baby	5	I can use it without any additional pillows (sometimes just a blanket to help create a bit of an incline).	0.0					20
2961	5223	B000GFWTQM	A2974R9BTPZPOJ	Baby	3	Baby was swaddled and soothed in no time.	0.0					8
2567	4704	B000BUTCOO	A3IUSG5VBCEM8J	Baby	1	I got this to replace the other model (safety first, I think) that moved out of place every time I so much as sneezed.	0.0					24
4817	6958	B0010WAXN6	A2OETFZ7IA6XSQ	Baby	4	Took a little bit of muscle to get the back of the chair to click in but got it together ok.	0.0					21
6175	8124	B001FWY1H0	A2MGLSYLCKIV67	Baby	2	It is cool, but kids just dont really love them.	0.0					10
7809	9239	B002FKAMJ2	A138L5S2OGB697	Baby	2	It arrived quickly and looked like pictured and was to be used with the Edu mats we purchased.	0.0					18
9728	9970	B0036DM37G	A38AXM41DVCCO5	Baby	17	That isnt a lot and I dont even need to carry things like bottles, food and toys yet.	0.0					18
7262	8905	B002145BK2	A3CFFH6R8RFNOU	Baby	3	I do change my baby frequently and I wouldnt consider him a heavy wetter so that definatley wasnot the problem.	0.0					20
16410	13546	B00BHK0GYW	A3U59VKWFTL606	Baby	10	Double gussets - keeps the poop in.	0.0					6
7972	9308	B002ITDA9Y	AY8Y9TJSZ20F3	Baby	3	My bff showed me how when my DS was a newborn.	0.0					11
8559	9530	B002RT8O6E	A3OV9Y86XK4HHF	Baby	5	A great addition for convenience is to add the flushable liners which allows you to flush everything down the toilet.	0.0					20
12469	11241	B004IYFMCK	A8710RWTFG3IY	Baby	4	They have been told not to have the twins share a bed, so they thought their only travel/convenience option was a travel crib.	0.0					22
13699	11981	B005IGTTIA	A5S2GFUIUJ0VW	Baby	1	For the first weeks of my little ones life she was always pushing and grunting and looked to be in pretty severe pain/discomfort from trying to push out gas or a bowel movement.	0.0					32
13091	11655	B004Y426XM	A1C9JNBZRLE9QH	Baby	4	The only thing to mention is that wed better prepare a cushion to insert between the cover and the shopping cart for keeping the babys back more comfortable.	0.0					28
14214	12334	B006MOXV0O	A1F4HF9WH15R3C	Baby	9	The lid is also nice that I can store snacks in the cup without them getting stale.	0.0					17
7021	8712	B001T8QIVW	A2QRJ1Z00G4524	Baby	1	Theres a 10 pack from a 3rd part seller that equals to about $2 a pouch after shipping.	0.0					15
