	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
8344	9442	B002OL1TSA	A1HKFY87TR4IOY	Baby	14	)Things I dont like:*NOT adjustable to 45 pounds - started having issues around 25 pounds*Insert is small when used with toddlers*Button on old model digs into skin*If the bottom snap is snapped into the loosest setting, then one of the two top snaps will dig into babys skinThese have done well for me, but Im wondering what to do now.	1.0	Size	yes	both		61
8358	9446	B002OOWADK	A4EX7NBPI15JV	Baby	2	cons: it could have more toys for the price, the swivel seat doesnt swivel easy enough for my baby to do it on her own.	1.0	Warning	yes	before		25
8359	9447	B002OOWAEE	A24B4CP03WMU8Q	Baby	1	My son really likes this toy, but there is a drawback: the giraffe is too lightweight.	1.0	Warning	no	before		16
8364	9447	B002OOWAEE	A24B4CP03WMU8Q	Baby	6	Anyway, I took a screwdriver to the base, removed it and filled it with beans to give it a little more heft.	1.0	Workaround	yes	both		22
8403	9450	B002OOWAKS	A1Y9VWDIW3CP4A	Baby	17	I would not recommend it for use with an infant since it doesnt fully recline, but it works fine for a toddler.	1.0	Usage	yes	before		22
8410	9458	B002P3GWUW	A30M4SJ2FCYDTK	Baby	2	It arrived yesterday in one massive box weighing over 100 pounds, but it was easy to get upstairs by taking it up a few pieces at a time.	1.0	First time use	yes	both		27
8414	9458	B002P3GWUW	A30M4SJ2FCYDTK	Baby	6	The instructions were very clear and easy to understand and execute even with a room full of parts.	1.0	First time use	yes	both		18
8415	9458	B002P3GWUW	A30M4SJ2FCYDTK	Baby	7	The crib is beautiful, seems incredibly sturdy, and provides a great deal of storage that saves us from having to buy an additional dresser for the nursery.	1.0	First time use	yes	both		27
8416	9458	B002P3GWUW	A30M4SJ2FCYDTK	Baby	8	A couple of things to note:- The changing tabletop is smaller than average, and therefore the changing pad I had chosen is much too large.	1.0	Size	yes	before		25
8417	9458	B002P3GWUW	A30M4SJ2FCYDTK	Baby	9	In fact, the dimensions required of the changing pad for this specific table are so unique that I can only find it available for sale in this size by the company that makes the crib.	1.0	Size	yes	before		35
8426	9464	B002PCRTVE	A1SDJTX5OD228W	Baby	1	I especially love these snack cups for saving leftover YoBaby yogurt, but have used them for applesauce, fruit puree...	1.0	Alternative use	yes	both		19
8431	9472	B002PO1A7G	ANPHYZGDANR45	Baby	3	They are the perfect size for small fruit and cubed cheese.	1.0	Usage	yes	after		11
8432	9472	B002PO1A7G	ANPHYZGDANR45	Baby	4	I too pack them in my daughters lunch box, and they are always a big hit with the other kids.	1.0	Alternative use	yes	after		20
8437	9475	B002PXR9CW	A325L7U6NMAOI4	Baby	2	As others have noted, it neither giggles, makes silly sounds, nor is easy to grasp.	1.0	Warning	yes	before		15
8494	9504	B002R26LZM	ACR77COG7N9Q9	Baby	5	If you are going to use two carseats just remember that this only comes with ONE carseat attachment so you can buy another for like 30$.	1.0	Complementary product	yes	before		25
8505	9508	B002R7Q7ZG	A3211IGL56WLBK	Baby	5	The only thing I didnt realize was that the frogs eyes are not black, theyre cut out.	1.0	Other	yes	both		17
8508	9509	B002R84806	A2YCR3RK42OYAG	Baby	1	These work for younger toddlers who dont mind wearing bibs.	1.0	Population segment	yes	both		10
8521	9518	B002RL808Y	A2CONPR29H76S7	Baby	5	He is now 12m (28 height) and it finally fits him OK.	1.0	Size	yes	both		10
8562	9535	B002S0NR0K	AGOHOOWMXDDSO	Baby	2	It has a mesh inner bag that can be removed with the laundry and washed as needed.	1.0	Usage	yes	both		17
8564	9535	B002S0NR0K	AGOHOOWMXDDSO	Baby	4	Its large but not obnoxiously so.	1.0	Size	yes	before		6
8572	9536	B002S0NVMO	A3K09KNPZC2B9M	Baby	7	Higher than all Maclarens, more stable than other umbrella strollers plus it reclines automaticly without belt udjustments.	1.0	Usage	yes	before		17
8578	9536	B002S0NVMO	A3K09KNPZC2B9M	Baby	13	There is also a head pillow so it holds the head especially when child is asleep.	1.0	Usage	yes	both		16
8579	9536	B002S0NVMO	A3K09KNPZC2B9M	Baby	14	The handles are soft and long enough even for tall people.	1.0	Population segment	yes	before		11
8585	9540	B002SDD7LQ	A3IGJV89ZFDRAG	Baby	2	They also made him pretty gassy, so we switched to Dr. Browns.	1.0	Warning	yes	before		11
8595	9546	B002SG7JGM	A2IRUSJ8YQMBHQ	Baby	2	Hes a bit too hard for a little baby but an older baby will have fun with him.	1.0	Population segment	yes	both		18
8596	9547	B002SG7JY4	A2TTHN1UMO82VY	Baby	1	This bouncer is good for people that travel or live in a small home easy to fold, the features this bouncer have are great music, heartbeat, sounds of the sea two types of volume or mute and vibration mode, and the toy are pretty, is a very nice bouncer and you can buy this for a baby boy or a girl.	1.0	Population segment	yes	before		61
8606	9552	B002SMZS32	A29XWDJKTCE5L0	Baby	2	I was flying alone and needed both hands to do it.	1.0	Warning	no	before		11
8629	9562	B002SWK6A2	AM9Y56LRNKL1R	Baby	2	However, I find they leak very easily.	1.0	Warning	yes	before		7
8672	9582	B002TOKHSK	A1Y9S96JC9LIRN	Baby	1	Its very cute, but the hood was too big for newborn.	1.0	Population segment	no	before		11
8682	9593	B002TUTOYW	A374USXRZQQGO2	Baby	6	It not only is a highchair but also a removable booster chair that we can attach to our own dining chairs when she is older.	1.0	Alternative use	yes	both		25
8719	9601	B002U41OI6	AVC8URKEZ2PQS	Baby	6	I had to use the towel like other reviewers; I dont see how you can properly install it rear facing without using a towel.	1.0	Workaround	yes	after		24
8739	9607	B002UD65YA	A2UG6RHOT2F66I	Baby	3	In fact, sometimes we have to pre-soak it before putting it in the wash to get stains out.	1.0	Usage	yes	both		17
8776	9614	B002UHJDFO	A3NXB9ZA9XRL4T	Baby	7	Anyway, It does come in great handy when carts and high chairs dont have straps to use, but if  keeping the gross out of reach is your goal, this probably isnt the right product for you.	1.0	Usage	yes	both		36
8812	9618	B002UK3OQK	A3MWSMBRIWGPVB	Baby	32	Seriously, having a unified color for each size sheet will simplify your life for YEARS to come, especially if you have more than one kid.	1.0	Usage	yes	after		25
8824	9624	B002US8D5Y	A3GHS3IKR8SSEG	Baby	5	Too soft.	1.0	Warning	no	before		2
8825	9624	B002US8D5Y	A3GHS3IKR8SSEG	Baby	6	Now we use it as covers or burp clothes.	1.0	Alternative use	yes	both		9
8854	9632	B002UXQRH0	A1TBWRXV7KVHPC	Baby	2	Its extremely durable and holds up well even to the dishwasher sani hot rinse cycle.	1.0	Usage	yes	both		15
8930	9650	B002VBXY5E	A1EHU4MGKKVCPE	Baby	3	If you are looking for portability then this is a great swing, but keep in mind that NO travel swing will be as powerful as a full-size model.	1.0	Usage	yes	before		27
8936	9650	B002VBXY5E	A1EHU4MGKKVCPE	Baby	9	If your child is used to a full-sized swing, this swing might not move vigorously enough to rock him/her to sleep.	1.0	Usage	no	before		19
8938	9650	B002VBXY5E	A1EHU4MGKKVCPE	Baby	11	A tip for all swings: Use good batteries (Duracell only) to get the most vigorous swinging out of your swing.	1.0	Usage	no	both		20
8946	9657	B002VLW9XM	A38EJO6U3BDHML	Baby	3	I was unimpressed with them when they shrunk after washing and drying them the first time out of the package!	1.0	Warning	yes	before		20
8962	9664	B002VWD3V8	APTCPP95D22TQ	Baby	2	BUT, they do stain pretty quickly and so Ive had to replace them a couple times already.	1.0	Usage	yes	both		17
8978	9670	B002VX0A40	A2QJW5PBH2EAK0	Baby	5	The rattle that is attached to the dragons right hand is made of rather hard plastic.	1.0	Warning	yes	before		16
8982	9670	B002VX0A40	A2QJW5PBH2EAK0	Baby	9	I was concerned enough that I actually cut the string attaching the rattle portion to Dee Dee to avoid any possible self inflicted injuries.	1.0	Workaround	no	after		24
9020	9683	B002WDAW5Q	ATE9TQ0GKMASV	Baby	5	has easily beaded off and wiped clean.	1.0	Maintenance	yes	both		7
9023	9684	B002WDEIVA	A3NKO0NUFLCF92	Baby	3	I have two of them in case I need to wash one but the pillow underneath has always remained dry.	1.0	Workaround	yes	both		20
9026	9685	B002WGI5NO	A1UQK2YO0RLGK5	Baby	3	my only complaint is that i think its a bit too big to blow up by mouth so you really need a foot pump or something which makes it not so easy to deflate and inflate all the time.	1.0	Complementary product	yes	both		39
9045	9687	B002WGI5QG	A2PJKYJRQUKNI4	Baby	6	The downsides to this bottle are that your baby/toddler can poke the nipple into the bottle, and then it leaks everywhere.	1.0	Warning	yes	both		20
9051	9688	B002WGI5SE	A3U3VFTHX8491C	Baby	1	Within the first minute of use, my baby was chipping the paint off of the outside of the bottle with his teeth.	1.0	Warning	yes	before		22
9070	9694	B002WN20F6	A12JNXE6NHRWGW	Baby	18	You have to watch the straps.	1.0	Warning	no	after		6
9073	9694	B002WN20F6	A12JNXE6NHRWGW	Baby	21	I had to get a neck pillow to keep his head from falling too far to the side when he sleeps.	1.0	Workaround	yes	after		21
9076	9694	B002WN20F6	A12JNXE6NHRWGW	Baby	24	It is pretty tall, but I drive an 06 Kia Sorento, and it fits no problem.	1.0	Usage	yes	before		15
9088	9695	B002WN20GA	A2ZHO81NPNURUD	Baby	12	If you dont think hes reclined enough, you could wedge like a pool noodle or a rolled up towel underneath the carseat.	1.0	Workaround	no	after		22
9127	9700	B002WN2B82	A3F8LMJKR5HAH4	Baby	1	when I first got mine out to use it I thought it was broken because the steamer light wouldnt stay on.	1.0	First time use	no	after		21
9129	9700	B002WN2B82	A3F8LMJKR5HAH4	Baby	3	The water goes directly onto the heating plate.	1.0	Usage	yes	after		8
9156	9703	B002WP9O5I	A2S8LAST4NORYW	Baby	4	I have also clipped it to the stroller while having my older child hold on to the other end... making it much easier to push the stroller.	1.0	Usage	yes	after		27
9157	9703	B002WP9O5I	A2S8LAST4NORYW	Baby	5	The ribbon is a bit slippery, as another reviewer mentioned, so it wont hold the length that youve adjusted IF you tug or pull on it.	1.0	Usage	no	both		26
9174	9718	B002XMRGMS	A1OYUIXM2Z81S3	Baby	2	Its definitely made more for a toddler.	1.0	Population segment	no	before		7
9195	9743	B002YQWKHE	A29XWDJKTCE5L0	Baby	8	Also, the underside did have a strong chemical smell but when placed face down on the floor it was unnoticeable.	1.0	Warning	yes	before		20
9204	9752	B002ZB81LC	A3JJ1158JO96HB	Baby	2	I washed it again after the first use, and it came out from the dryer shredded into pieces!	1.0	Warning	yes	before		18
9221	9769	B002ZRPJRK	A1A695K3XPLCH5	Baby	2	If you let them start playing with these too early though they can pinch their fingers in them.	1.0	Warning	no	before		18
9236	9785	B0030AHK5A	A2BYOEAH4YF7KL	Baby	1	There is about a half inch of food that is left after you push up the food through the grinder, and essentially wasting it.	1.0	Warning	yes	both		24
9300	9809	B0030M4EPW	A2S120Y0AKOSU2	Baby	3	I washed in tap-cold water on delicate cycle, and tumble-dried on low heat like the directions said, so Im not sure if other people had problems with it shrinking if they washed with different settings (referring to the folks that said it was too short?	1.0	Maintenance	yes	both		43
9319	9815	B00318CLTG	A3QR98J4EO56GR	Baby	3	This will leak if you keep it opened or if your toddler like to shake it upside down.	1.0	Usage	yes	after		18
9339	9823	B0031ELKHY	A167VW6XC1391H	Baby	4	Do not grab at the claws because it will hurt and cut fingers.	1.0	Warning	yes	before		13
9345	9826	B0031ES8TW	A1IIJGFBSXGW63	Baby	2	The actual size is much smaller - length of blanket is 11 inches (which is stated elsewhere on the listing) and the head is maybe 1/3 the diameter.	1.0	Size	yes	before		25
9350	9829	B0031M9EGU	A1Z9ZPCXH8ZD90	Baby	1	This is a really nice activity gym, but the musical ladybug dies very quickly.	1.0	Warning	yes	before		14
9359	9830	B0031M9EHE	A1XAGOD1OD04I4	Baby	7	Cons:Playmat ripped off in one wash. Poor soundbox in bird.	1.0	Warning	yes	before		10
9417	9846	B0032AMM9C	AF8SREA2XE7BJ	Baby	9	Update 3-26-13:I am making this work for nighttime by stuffing an extra hemp and two microfiber inserts.	1.0	Workaround	no	after		17
9443	9853	B0032FOOTS	AWZDP3WYBUY88	Baby	2	The only problem with this high chair is that yes it does fold flat for storage but if its not put up in between something it will slide and fall flat on the the floor it also doesnt stay completly folded if you try to move it somewhere, it trys to unfold itself.	1.0	Warning	yes	before		53
9452	9854	B0032FOOWA	A395L0BRXXI9J3	Baby	8	I think if you like a nice space saving booster/highchair that is durable and easy to clean, then this is the one for you!	1.0	Population segment	yes	before		23
9464	9863	B0032UXOK8	AY4VOVJS58HEO	Baby	1	make sure the temp.	1.0	Usage	yes	after		4
9490	9888	B0033RIE28	A4TOMPEY8O9I4	Baby	4	My son sleeps in this constantly - even at night - so we are using it more than normal.	1.0	Warning	no	before		17
9493	9889	B0033UVJOU	A2WGCCHCYRPXWT	Baby	1	I wanted to like this, but 6.60z newborn was able to still get his arm out even when this was fully zipped up.	1.0	Warning	yes	before		22
9494	9889	B0033UVJOU	A2WGCCHCYRPXWT	Baby	2	Also, I didnt like how the top of the zipper didnt have anything to cover it, so the sharp metal zipper was touching my newborns chin.	1.0	Warning	yes	before		26
9496	9889	B0033UVJOU	A2WGCCHCYRPXWT	Baby	4	With this, if your baby is on the skinny or squirmy side, it wont work as well at actually keeping them swaddled.	1.0	Warning	yes	before		22
9502	9891	B0033UWR7S	A2XOGQZH6L5U2H	Baby	2	The price is good, but a little big for standard straps.	1.0	Size	no	before		11
9607	9933	B0035ER4TS	A5Q2XFGVQYSNK	Baby	6	I would have to say that it isnt as nice a fit as it should be.	1.0	Warning	yes	before		16
9612	9933	B0035ER4TS	A5Q2XFGVQYSNK	Baby	11	Again, it is difficult to put things underneath them.	1.0	Warning	no	before		9
9632	9938	B0035ER8MG	A2HZVN74T65NQ4	Baby	1	A great crib - its compact and sturdy not too difficult to put together - only con is the matress it comes with is thin and flimsy - I ordered a 3 firm matress and put the thin one ontop as a pillow cushion for my little one!	1.0	Complementary product	yes	both		44
9648	9944	B0035JL944	AKZXODS53R1T4	Baby	8	You can put in a microfiber insert too, but thats a bit bulky and I didnt see a difference as far as leaks.	1.0	Usage	yes	after		23
9665	9950	B0035RQF54	ACS9SGUNH7YOB	Baby	5	Also, when you tighten it, the left piece of the clamp pushes forward, protruding past the door frame.	1.0	Warning	yes	before		18
9668	9950	B0035RQF54	ACS9SGUNH7YOB	Baby	8	I got it to work on one door despite this by placing rolled up piece of paper towel between the door and the left side of the angled clamp.	1.0	Workaround	yes	both		29
9684	9952	B0035RQV6M	A1P9UMP1XSE6MI	Baby	10	So.... if you are tall you might want to consider another stroller but, all in all, this is an awesome stroller for the price.	1.0	Warning	yes	before		24
9719	9970	B0036DM37G	A38AXM41DVCCO5	Baby	8	It is also gender neutral and baby neutral.	1.0	Population segment	yes	before		8
9720	9970	B0036DM37G	A38AXM41DVCCO5	Baby	9	I could total use this bag in the future for a non-baby related use, so that is a big bonus.	1.0	Alternative use	yes	both		19
9724	9970	B0036DM37G	A38AXM41DVCCO5	Baby	13	I have unknowingly left vital things in the car just by them falling out of the bag.	1.0	Warning	yes	before		17
9730	9970	B0036DM37G	A38AXM41DVCCO5	Baby	19	The bottom line is look at this bag in person before buying.	1.0	Other	yes	before		12
9731	9970	B0036DM37G	A38AXM41DVCCO5	Baby	20	If you will be lugging around formula, bottles, water and stuff like that I may go with a different style, just due to the room issue.	1.0	Size	yes	before		26
9742	9976	B0036MEL22	A267KJ5HOA5P67	Baby	4	LATER EDITI will add that I have now owned these spoons for a year and they worked perfectly fine for when I was feeding my son early foods and when he just played with and chewed on the spoons- however, they do not work well once the child begins trying to really feed themselves (the spoon was just too shallow.	1.0	Population segment	yes	both		59
9744	9976	B0036MEL22	A267KJ5HOA5P67	Baby	6	I did get several months of use out of them in the very beginning but now we will probably just use them as toys.	1.0	Workaround	yes	both		24
9764	10003	B0037K66LW	A1EZRI22HKP8Q7	Baby	4	The brush heads are a little too soft to be pretty effective so we always follow up with a regular toddler toothbrush, but it has gotten him in the habbit of brushing his teeth several times a day.	1.0	Usage	yes	both		38
9765	10003	B0037K66LW	A1EZRI22HKP8Q7	Baby	5	The battery does tend to snap out of place whenver the brush hits something, which is a little annoying but not that big of a deal.	1.0	Warning	yes	both		26
9775	10032	B003807VGK	A3C44DO400PQY1	Baby	7	We wash our filter and equipment each time under hot water so you probably dont need all the additional filters.	1.0	Maintenance	yes	both		20
9786	10067	B0038JDD2C	AI3GXA01ZK4D0	Baby	1	Very cushioned, kind of big for newborn.	1.0	Size	yes	before		7
9811	10073	B0038JE3R6	A2M40E3DND2FIY	Baby	2	it is very small compared to the standard ones that come with diaper.	1.0	Size	yes	before		13
9829	10076	B0038JE61O	A3JPFWKS83R49V	Baby	11	However, it can be used for other things as well.	1.0	Alternative use	no	before		10
9844	10078	B0038JE628	A3R3KEX2WAKSY	Baby	3	It is a fantastic product and a must have for parents with lots of bottle nipples to wash in the dishwasher.	1.0	Usage	yes	both		21
9866	10100	B0039H02OU	A22CW0ZHY3NJH8	Baby	13	Nothing else would fit but that little spout brush.	1.0	Alternative use	yes	after		9
9889	10103	B0039ODCO0	A3H87GYSEF0U18	Baby	3	My babysitter has trouble with these, but she is an older lady who isnt as good with her hands.	1.0	Population segment	yes	before		19
9904	10120	B003A4HY70	A88BN92QXACY7	Baby	2	First let me say that if you are a petite woman, this will not work for you.	1.0	Warning	yes	before		17
9946	10144	B003AO6ZQ6	A36DU43F23HGIN	Baby	3	Like any other inflatables that are well designed, it has a valve that prevents air from escaping out easily, hence u need to locate that valve and somehow bite into it and blow air in at the same time.	1.0	First time use	yes	both		39
9962	10190	B003BIFNYG	A3EJX7YASUOD71	Baby	1	I am very unsatisfied with this mattress becs it is so loud when i put my baby down and when he rolls around.	1.0	Warning	no	before		23
9969	10191	B003BIFOGS	A397ZXZK8JF3JB	Baby	3	You probably cant see in the pictures but they have a really cute border/outline of baby material.	1.0	Other	yes	both		16
9979	10196	B003BNZRY2	A10GMDGFGN7QH2	Baby	5	When my daughter got strong enough to do this, we swaddled only her arms across her chest and started using the crotch strap - shes asleep in it now as I write this :)	1.0	Workaround	no	after		32
9992	10210	B003C1QRRY	AZA2RZEGKG9NA	Baby	2	Not very absorbent if you have a big spitter or drooler like we do.	1.0	Warning	no	before		14
10005	10212	B003CIUAN4	AK8IXSDOT1L24	Baby	11	Sometimes I will stuff an extra liner in there at nighttime if my child has had a lot to drink with dinner.	1.0	Workaround	yes	after		22
10026	10219	B003CT36NE	A2CYDPW77L01OB	Baby	5	Just one drop before feeding and youre done with the dosing for the day.	1.0	Usage	yes	after		14
10035	10223	B003D3NW4M	A3PZ58BBKUPKRS	Baby	1	I bought these to use as wipes but they are very rough on one side...  and not all that soft on the other.	1.0	Warning	yes	before		23
10036	10223	B003D3NW4M	A3PZ58BBKUPKRS	Baby	2	I wouldnt use these on such sensitive skin, so not sure what to do with them at this point.	1.0	Warning	yes	before		19
10084	10248	B003DTL2ES	A1972SLYV4UD48	Baby	5	The changing pad is the same material on one side, so more durable than most that come with diaper bags, and also BIGGER than most, but folds up fairly small with a velcro close.	1.0	Size	yes	before		34
10090	10248	B003DTL2ES	A1972SLYV4UD48	Baby	11	The inside pockets, when filled, do take up all the main pocket space.	1.0	Size	yes	before		13
10097	10269	B003EIKXIO	A3AZJ32T3V6I48	Baby	2	While it is completely adorable for pictures, take it off before she eats her cake if you dont want it to get detsroyed.	1.0	Warning	yes	after		23
10117	10286	B003FHES7G	A303ACWSFEBPUK	Baby	5	As soon as I received this in the mail I threw it in the washer and dryer and it came out absolutely perfect, looking brand new!!	1.0	Maintenance	yes	both		26
10174	10313	B003GAMOBO	ASMU27E66WKPT	Baby	6	We plugged it al in and it had so much static and interference that we didnt even use it for a night.	1.0	Warning	yes	before		22
10185	10325	B003H0KZW8	A38UI278BNPSQV	Baby	9	However, you do have to make sure the plastic spout top is completely in line, or milk will leak.	1.0	Usage	yes	after		19
10186	10325	B003H0KZW8	A38UI278BNPSQV	Baby	10	Also, make sure no liquids are on the inside tread, or that will leak out when tipped.	1.0	Usage	yes	after		17
10254	10328	B003H4QFSM	A26FX2091HJNIE	Baby	62	Tip- use those carseat strap pads on the shoulder straps for a more secure and comfortable fit for a smaller baby.	1.0	Usage	yes	both		20
10277	10341	B003HIXOTQ	A1Y2AYSY037XYD	Baby	11	This is definitely a must if you have a baby with reflux, OR if you want to teach your baby to sleep in a bassinet or crib.	1.0	Population segment	yes	before		27
10307	10348	B003HS5JTE	AG4NK9R4VQY2I	Baby	2	Only problem I found is that the panda.. is in the middle of the blanket.. AND.. that the blanket is smaller than I had expected.	1.0	Size	no	before		25
10335	10359	B003I8689S	A3OSG55IZSOFYK	Baby	1	The lids do not stay on.	1.0	Warning	yes	before		6
10377	10368	B003IHVHLI	A1632CW2ZVBRFS	Baby	9	Anything bigger (like a 20oz bottle of soda) wont fit easily.	1.0	Size	yes	both		10
10383	10369	B003IHVHM2	A1GUN2J1FDYNF3	Baby	3	Fits a bigger stroller with the car seat/carrier in it easily.	1.0	Alternative use	yes	before		10
10395	10375	B003IP8RRM	A9PIOKWY4HC5B	Baby	3	I think it is expected that this would leave some kind of sticky gunk or whatever from the surface it was put on, well, its adhesive- how else do you expect to put it on.	1.0	Warning	no	after		34
10405	10377	B003IT4YC0	AIFS42ZFGBIEX	Baby	1	Like other reviewers mentioned, this booster TIPS OVER easily on a bench seat.	1.0	Warning	yes	before		13
10448	10405	B003JQLG4Q	A601XPH12C8G6	Baby	13	The hood is adaquate for AZ sun but not WA rains.	1.0	Usage	yes	both		11
10449	10405	B003JQLG4Q	A601XPH12C8G6	Baby	14	Our very tall 3-year-old fits in it well and it can handle her 42 lbs.	1.0	Population segment	yes	before		13
10453	10409	B003JWQL18	A10GMDGFGN7QH2	Baby	2	For starters, it arrived packaged in such a way that you can remove it without it getting tangled.	1.0	First time use	yes	before		18
10455	10409	B003JWQL18	A10GMDGFGN7QH2	Baby	4	If you inspect the butterflies, the side that faces the ceiling is not as attractive - however that is NOT the part you really see so I dont care.	1.0	Warning	yes	before		28
10490	10436	B003LPUQOG	AKHBZPRKBFVRD	Baby	3	They dry easily when taken apart (just two snaps keeps it together), I just unsnap them before I put them in my diaper pail.	1.0	Maintenance	yes	after		24
10503	10440	B003LQU0GO	AT4TEQ216VX3K	Baby	2	The bottom of the seat is very wide and left very deep marks on my sons legs that lasted for several days.	1.0	Warning	yes	before		22
10522	10449	B003LZDB4S	A589VG6DGZR8B	Baby	6	It fits both of our kids comfortably, a 4 year old who is 38 inches and a 1.5 year old who is 32 inches.3.	1.0	Size	yes	before		19
10523	10449	B003LZDB4S	A589VG6DGZR8B	Baby	7	It is so easy to push and maneuver, I can do it one handed if need be.4.	1.0	Usage	yes	before		16
10527	10449	B003LZDB4S	A589VG6DGZR8B	Baby	11	The storage compartments are a bit hard to get to when you have kids in the seats.2.	1.0	Usage	yes	both		16
10529	10449	B003LZDB4S	A589VG6DGZR8B	Baby	13	I absolutely hate the canopies... either I dont know how to get them on or they just dont work well.	1.0	Usage	no	before		20
10533	10449	B003LZDB4S	A589VG6DGZR8B	Baby	17	I also dont like that the canopies arent able to come further down, once they are in position, thats it... either open and being used or not.	1.0	Usage	yes	before		27
10547	10472	B003N0JXNO	A1M3GGV942JNP9	Baby	2	Their website has many great answers to any of your laundry questions and tells you other ways you could use the product.	1.0	Usage	yes	after		22
10548	10475	B003N49ML8	A18GB8PEF847GC	Baby	1	I tried to suck on this and it is just way too hard (ok, you know what I mean).	1.0	Warning	no	before		19
10557	10478	B003N9G7AM	AYDYMBHBMU2E7	Baby	3	He will be 5 months end of this month.	1.0	Population segment	yes	before		8
10561	10479	B003N9M6YI	A2ZHVIAD65KJ2U	Baby	2	Now that my little girl is 4 months old and starting to teeth we keep them in the frige with other teething toys.	1.0	Usage	yes	both		22
10643	10499	B003OEDYCA	AUAG1HJYTFI0D	Baby	2	Turns out to be too small for him to use safely, because he could definitly stuff the whole thing into his mouth.	1.0	Warning	no	after		22
10648	10500	B003OIP6MW	A2I1QPVS2C6FTD	Baby	2	I thought maybe the first one was a dud so tried another and could not open.	1.0	Warning	no	before		16
10653	10500	B003OIP6MW	A2I1QPVS2C6FTD	Baby	7	It can just barely fit a regular width electrical cord.	1.0	Warning	yes	before		10
10660	10501	B003OUWINA	A8LCMZ8UNDSAI	Baby	5	This model is about 6 pounds lighter than the older version we have, which makes a difference because we travel with it a lot in airplanes and rental cars.	1.0	Usage	yes	both		28
10684	10505	B003P6AHEK	A1I05OZU8PM9XF	Baby	5	They do the job, but I actually find out without them I pump more than with them.	1.0	Warning	yes	before		17
10696	10517	B003PGRHRU	A3BINY8P2HIS7Q	Baby	6	"Ive only had to ""top them off"" with air once in the past 4 months."	1.0	Usage	yes	both		14
10710	10525	B003QP31IE	ACSV5IER4YRQ4	Baby	3	The only issue is that the changing table is rock hard.. it could use some kind of padding.	1.0	Warning	yes	before		18
10711	10526	B003QP31OI	A50BAJECE2N9U	Baby	1	This toy is very cheaply made and due to the base being just blow mold plastic without a weight, it is too hard for my 8 mo.	1.0	Warning	no	before		26
10721	10535	B003REAPE2	A6SCGL1ZUTTBC	Baby	5	If you are looking for the perfect shower gift, look no further, the expectant parents will sing your praises for giving this as a gift!!!	1.0	Other	yes	both		25
10739	10542	B003S8750Y	AY3D2LBYAG4TI	Baby	18	The wings of the head rest are very bulky.	1.0	Warning	yes	before		9
10742	10542	B003S8750Y	AY3D2LBYAG4TI	Baby	21	The mesh pockets on both sides are very small and snug.	1.0	Warning	yes	before		11
10780	10551	B003SWZVGA	A2V27NDS13P9DU	Baby	7	Because the lid is flat (and doesnt have a small funnel like the Munchkin formula dispenser) I couldnt shake the formula out without making a mess.	1.0	Warning	yes	before		26
10795	10553	B003SX0B6Y	AF9OYN557Z77I	Baby	2	I ended up using it in everything from strollers to bouncy seats.	1.0	Alternative use	yes	both		12
10798	10555	B003T1CJRE	A25SM7O3O5HE25	Baby	1	Your not supposed to use any 3rd party car seat accessory in your car seat.	1.0	Warning	no	after		14
10803	10556	B003T8N1XS	AJC9NTACZA0UV	Baby	3	The snap closure on the neck is too bulky, and bunched up around our babies mouth/nose.	1.0	Warning	yes	before		15
10816	10565	B003TJAGB2	A1D1M7YZKAHBM5	Baby	1	If your pump seems to be losing suction after a month or two, try replacing the valves.	1.0	Maintenance	yes	both		17
10818	10565	B003TJAGB2	A1D1M7YZKAHBM5	Baby	3	I pumped 6-8 times a day and needed to replace them after about 6 weeks.	1.0	Maintenance	yes	both		13
10830	10579	B003TU83SE	A1Z753ST11FRE0	Baby	5	My 10 month olds do try to chew on the edges now that they are showing (previously we had the playpen set up so that they didnt have access to any of the edges).	1.0	Warning	no	after		33
10842	10587	B003TXN2XM	A15USGUHAJFSYU	Baby	2	The description says that this is suitable for a lot of areas, but it does not mention that a wall stud would be needed.	1.0	Usage	yes	both		24
10845	10587	B003TXN2XM	A15USGUHAJFSYU	Baby	5	Definitely make sure you have a stud in the area and avoid repeating my mistake!	1.0	Usage	yes	both		15
10898	10596	B003U9V18S	ANR4KSGB2Y2CJ	Baby	5	The only thing that seems to be a flaw is that the plastic part that goes between the kids legs falls off a lot.	1.0	Warning	yes	before		24
10919	10606	B003UPDVG2	A3TQVG5GIFYF09	Baby	5	I thought thats what I was getting since thats what was originally pictured.	1.0	Other	no	before		13
10924	10607	B003UPESKU	A1CLG9GXTHCA20	Baby	3	For milk storage, it is a great product, especially because it is compatible with the breat pump attachments as well as the medela cooler.	1.0	Usage	yes	both		24
10930	10609	B003UTUEOU	A1D4UOPMOFH284	Baby	4	If you lay completely still all night it might work for you.	1.0	Usage	yes	before		12
10935	10610	B003UWY8LW	A2BLKOR5GXPZK9	Baby	1	we own 8 different brands of pocket diapers and these and the Happy Heinys are our favorites!theyre about an inch wider in the crotch than the other well rated brands like Fuzzibunz so they work MUCH better for our baby with skinny legs, if your baby has chunky thighs you probably wont like these.	1.0	Size	yes	before		54
