	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
6548	2980	B0002E3A8S	ASJAKT8DJIAC5	Musical Instruments	5	Worth the 6 bucks, just be aware you may have to improvise when it comes to attaching it to your stand!	1.0	Warning	yes	after		20
6550	2981	B0002E3B78	A15RCM1I2ATTXJ	Musical Instruments	2	It tends to be bass heavy, but a slight eq revisit more than compensates for that.	1.0	Workaround	yes	both		16
6561	2983	B0002E3B78	A1H4EBBOM66MQ0	Musical Instruments	4	Remember that it must be used with a preamp and hopefully something (most likely a tuner) with stomp on/off bypass so that you can turn it off more easily.	1.0	Usage	yes	before		28
6575	2986	B0002E3B78	A2YWZRHDA9KDS4	Musical Instruments	2	One should know that it has quite low gain and requires the use of a boost/preamp for the guitar sound to be heard.	1.0	Complementary product	yes	before		22
6587	2987	B0002E3B78	A34LQ791ACZ0JC	Musical Instruments	12	I turned that light off and the buzz went away.	1.0	Usage	no	both		10
6597	2988	B0002E3B78	A4XWMOFB1HY04	Musical Instruments	5	The drawbacks:1) You need to be pay attention when installing and removing - you can damage the sound hole on your guitar if youre not careful.2) No volume control.	1.0	Warning	yes	both		26
6608	2991	B0002E3CHC	A146H4KN4LFR60	Musical Instruments	7	Change the strings every couple of months.	1.0	Maintenance	yes	both		7
6657	2997	B0002E3CHC	A1RPTVW5VEOSI	Musical Instruments	10	They do sound just a bit less bright than the equivalent uncoated strings, but its not a huge difference, and after a month or two they still sound the same.	1.0	Warning	yes	before		30
6697	3001	B0002E3CHC	A22Z554ZQ8NFPC	Musical Instruments	6	I think the main benefit to coated strings is if you have guitars that you cant play regularly the strings wont corrode.	1.0	Usage	yes	both		22
6753	3009	B0002E3CHC	A30J7WQV0ZNRXG	Musical Instruments	15	As with ALL guitar strings, they should be wiped with a dry, lint-free cloth after each and every playing.	1.0	Maintenance	yes	both		18
6843	3021	B0002E3DGC	A14HVB7CVCYTIY	Musical Instruments	6	Just remember that this model is for standard type axes; Strats, Teles and such.	1.0	Size	yes	before		14
6852	3024	B0002E3DGC	A2RCV60MNI5VTV	Musical Instruments	5	After 1 flight from Florida to LAX and back (non-stop, minimal handling) the glue on the top section gave up.	1.0	Warning	no	before		18
6902	3033	B0002E3DLM	AODIJK065X72D	Musical Instruments	5	It can hold both acoustic and electric guitars.	1.0	Other	yes	both		8
6910	3035	B0002E3DNK	A27E9UEA5ZMTN5	Musical Instruments	3	Tighten the crap out of it with a wrench until you get it very snug and it wont budge.	1.0	Workaround	yes	after		19
6978	3050	B0002E4Z8M	A1QDSJZQWJZOL1	Musical Instruments	2	You must keep your mouth in the sweet spot at all times for best results.	1.0	Usage	no	both		15
6980	3050	B0002E4Z8M	A1QDSJZQWJZOL1	Musical Instruments	4	I found that a palms width from the tip of the mic works best.	1.0	Usage	yes	after		14
6982	3050	B0002E4Z8M	A1QDSJZQWJZOL1	Musical Instruments	6	Also if the mic is aimed too low on your face (like at the lower lip or chin) youll sound like you have a stuffy nose.	1.0	Usage	no	after		26
6986	3050	B0002E4Z8M	A1QDSJZQWJZOL1	Musical Instruments	10	Ive played around with the switches and in the end both set to flat was best.	1.0	Usage	no	after		16
6992	3050	B0002E4Z8M	A1QDSJZQWJZOL1	Musical Instruments	16	After using it for a few years, I learned that starting with a bad mix that is too bright or blaring and then adding in the SM7B on vocals causes the mic to appear dull and muffled, but really its the mix thats the problem.	1.0	Usage	no	after		44
6994	3050	B0002E4Z8M	A1QDSJZQWJZOL1	Musical Instruments	18	It rejects whats behind and to the side, but in front its pretty sensitive.	1.0	Usage	no	after		14
7002	3050	B0002E4Z8M	A1QDSJZQWJZOL1	Musical Instruments	26	It works fantastically on death metal growls and clean singing atop sparse/acoustic/clean backgrounds.	1.0	Usage	yes	after		12
7011	3050	B0002E4Z8M	A1QDSJZQWJZOL1	Musical Instruments	35	Even without the adapter, it has a convenient free rotating collar to screw it onto a mount/stand so that you can hold the mic in place while screwing it down.7) This mic needs 50 dB gain for loud singing, 55-60dB for quiet singing, 65-70dB for whispering.	1.0	Usage	no	both		41
7013	3050	B0002E4Z8M	A1QDSJZQWJZOL1	Musical Instruments	37	Some cheaper USB interfaces only go up to 35dB.	1.0	Usage	no	both		8
7021	3050	B0002E4Z8M	A1QDSJZQWJZOL1	Musical Instruments	45	EDIT 2014:  Forgot to say, when you listen to mic shoot-outs on the net, often times the tip of the SM7B will be positioned the same distance as the condenser.	1.0	Usage	no	after		27
7040	3051	B0002E4Z8M	A1TYYT15KT9TDQ	Musical Instruments	10	QUIET SINGERS (ACOUSTIC , FOLK ) = If you sing softly all of the time you really dont need one of these dynamic mics, and would be better off with the standard Large Condenser mics as listed above.	1.0	Usage	yes	before		35
7074	3053	B0002E4Z8M	A2KI91IR3RA7D0	Musical Instruments	22	The SM7B is a tool for skilled vocal talent, so if you are trying to make a novice sound good you might do better with an RE27N/D but for someone who actually knows how to really work a microphone over then the SM7B is only dynamic large diaphragm mic I know of that can deliver everything a real voice artist has to give.	1.0	Usage	yes	both		60
7088	3053	B0002E4Z8M	A2KI91IR3RA7D0	Musical Instruments	36	I think if you have some cheap USB interface then you will want to put another preamp in front of it and that will make it far more usable for recording whispers.	1.0	Usage	yes	after		32
7089	3053	B0002E4Z8M	A2KI91IR3RA7D0	Musical Instruments	37	Most real studio preamps are a good match for it.	1.0	Usage	yes	after		10
7170	3065	B0002E528E	A2BRXREMT5WZJ0	Musical Instruments	3	I dont have any long term usage to report but Ive seen reviews complaining the stool eventually loosens and will rotate which would be annoying if true.	1.0	Usage	yes	before		27
7207	3073	B0002E52RU	A3V1A3C9DTLPME	Musical Instruments	10	One further note.... you can run this through an adapter chain if you dont want to dedicate an outlet to this one pedal.... but, it is really cool that the power supply is included with the purchase.	1.0	Usage	yes	after		37
7257	3083	B0002E54ZU	A2INSN8Z69R0FK	Musical Instruments	5	But there is no counter-weight here so its best used at shallow angles.	1.0	Usage	yes	after		12
7258	3083	B0002E54ZU	A2INSN8Z69R0FK	Musical Instruments	6	If I was playing a thicker instrument like an acoustic guitar, or if on-stage energy has you moving a lot more, I would opt for a boom stand instead.	1.0	Usage	yes	after		28
7270	3085	B0002E54ZU	AMP0Z3DR4RCH7	Musical Instruments	6	The two pieces that move against each other have teeth, so once the angle is set and the knob tightened, it will not slip.	1.0	Usage	yes	both		24
7355	3103	B0002F4VBM	A2EZWZ8MBEDOLN	Musical Instruments	6	If you dont have a TS type pedal this is a good, cheap choice.	1.0	Usage	yes	before		14
7359	3103	B0002F4VBM	A2EZWZ8MBEDOLN	Musical Instruments	10	If you dont have a TS type overdrive and are thinking about dropping a bunch of cash on a TS808, you may want to check this out first.	1.0	Usage	yes	before		27
7380	3108	B0002F4VBM	A3AZ44SMA0QNW7	Musical Instruments	3	If youre a metal or hard rock player, dont buy this.	1.0	Usage	no	before		11
7448	3115	B0002F519I	A18X6ZT4AEYVKB	Musical Instruments	3	perfect for recording loud drums.	1.0	Usage	yes	both		5
7449	3115	B0002F519I	A18X6ZT4AEYVKB	Musical Instruments	4	perfect for drowning out people	1.0	Usage	yes	both		5
7458	3119	B0002F519I	ALYZ6K2FC7VZC	Musical Instruments	2	Theyre also great for drum practice, as they block out the loudness of the drums so I can hear my metronome perfectly.	1.0	Usage	yes	both		22
7459	3119	B0002F519I	ALYZ6K2FC7VZC	Musical Instruments	3	Theyre also awesome for live recording use as a monitor.	1.0	Usage	yes	both		10
7465	3121	B0002F52EW	A1ESUYMIG3TZT0	Musical Instruments	2	Only issue is that due to the way different manufacturers configure plug polarity, it may or may not work properly with non-Yamaha keyboards...	1.0	Warning	yes	before		22
7476	3124	B0002F52EW	ATPP3IWN4S9PW	Musical Instruments	3	You just have to remember not to turn on the keyboard with your foot down otherwise it switches polarity and does the opposite of what you want it to.	1.0	Warning	yes	after		29
7502	3128	B0002F58TG	A1L7M2JXN4EZCR	Musical Instruments	14	So if youre a beginner or an intermediate player who just needs a nice instrument hanging around home for an occasional strum this is it.	1.0	Usage	yes	before		25
7513	3129	B0002F58TG	A1SCWHXAB2ZK7N	Musical Instruments	3	It is a slightly darker color than the picture, as others have mentioned.	1.0	Other	no	before		13
7539	3130	B0002F58TG	A1UMOYYM8HB2A1	Musical Instruments	4	The instrument came relatively well set up right out of the box; the action didnt seem inordinately high, but I couldnt resist taking a little off the bottom of the compensated saddle even so, and now the guitar plays even better.	1.0	Usage	yes	after		41
7549	3131	B0002F58TG	A2FGSRTR4XFHMC	Musical Instruments	8	Note: the package does not include a gig back or case, So I bought this one here, that fits the guitar perfectly:Musicians Gear Deluxe Dreadnought Case Black (Black)	1.0	Complementary product	yes	before		29
7604	3140	B0002F6RSM	A2NYK9KWFMJV4Y	Musical Instruments	3	First the issues: while the covering appears to be stitched on, it is - for the most part - glued on, and if the case is left in a hot, unventilated space like a car for prolonged periods the covering will start to life at the edges.	1.0	Usage	yes	both		45
7609	3140	B0002F6RSM	A2NYK9KWFMJV4Y	Musical Instruments	8	This is not a show stopper if you use the case for home storage and occasional gigs, but if you have a heavy road schedule, and especially of you are not personally loading and unloading the bands gear, this case will not afford you the protection of an ATA-style case.	1.0	Warning	yes	before		49
7632	3145	B0002F73YY	A32BCTL0HLOXRV	Musical Instruments	2	The black handle is a quick release to be used with a drum stick while playing.	1.0	Usage	yes	both		16
7635	3145	B0002F73YY	A32BCTL0HLOXRV	Musical Instruments	5	If the latch is to high, it will not grab the hi hat and bring it back up.	1.0	Warning	no	both		18
7641	3146	B0002F73YY	A3SMT15X2QVUR8	Musical Instruments	3	Be aware that this clutch has only two positions - open and fully closed.	1.0	Warning	yes	before		13
7643	3146	B0002F73YY	A3SMT15X2QVUR8	Musical Instruments	5	I did a work around by placing a spring on the hi-hat stem, with metal and felt washers on the top of the spring, which gives me that opening when I drop the cymbal to closed.	1.0	Workaround	no	both		35
7682	3154	B0002F75K6	A24IO6G3W158E4	Musical Instruments	6	Id definitely recommend this guitar to anyone who is interested in learning how to play but not interested enough to pay an arm and a leg for an instrument.	1.0	Other	yes	both		29
7688	3155	B0002F75K6	A2MAGKKVHUF21F	Musical Instruments	6	All hardware is Ok. Just give some days to tuners to get used to...	1.0	First time use	yes	after		13
7725	3160	B0002F77B8	A2S8G6OVAK19EX	Musical Instruments	4	I keep it tuned down a half step and use a capo to protect the neck.	1.0	Usage	yes	after		16
7747	3161	B0002F77B8	A2VAD79S4A06DD	Musical Instruments	20	(Note: the picture shows a more whitish finish, but its a normal natural finish like youd see on most acoustic guitars.	1.0	Other	no	before		21
7776	3164	B0002F77B8	AKYDGCKCY7H9F	Musical Instruments	11	The bridge plate on these 12 strings must be huge!I found that when tuning, you should up stroke the small strings so that you dont hit the large one right next to it.	1.0	Usage	yes	after		33
7865	3179	B0002F7IIK	A6A03NM42KUXL	Musical Instruments	5	If you are going to mount off a stud I strongly suggest using an aftermarket high quality toggle  made from steel.	1.0	Usage	yes	both		21
7941	3197	B0002F7K7Y	A15TYOEWBQYF0X	Musical Instruments	5	I was shocked to see the high E and B strings were already flattened.	1.0	Warning	no	before		14
7961	3201	B0002F7K7Y	A1EMD22HC94SI1	Musical Instruments	2	Super lights are ok,  but can wear out real fast,  So, Its importent not to put to much stess on  them..... espescially if You do alot of tricks, pinched hormonics vibratos, extreme bends,  etc  they will break.	1.0	Warning	yes	before		37
7962	3201	B0002F7K7Y	A1EMD22HC94SI1	Musical Instruments	3	Any skilled guitarist knows  to use  extream  caution when tuning.... any strings,I did try extra light (while they do soud nice,and have a nice feel to them)  I would not recamend these for beginers,  cause beginers tend to press hard, when they first stat out.	1.0	Warning	yes	before		47
7991	3211	B0002F7K7Y	A1UI4WTBYHYUGD	Musical Instruments	1	CRAP these strings are bad do not buy them if you play any kind of harder music or do a lot of string bends unless you like having strings almost take out your eyes then by all means buy em errrrr i always buy Ernie balls but i got cheap and tryed to save a few buck and buy 2 3 packs of these hunks of crap for under 18 bucks i should have spent the extra 7 bucks and got the 6 pack of Ernies I didnt even get a week out of them and they were rusted and poppin off left and right.................... never again	1.0	Warning	yes	before		102
8007	3215	B0002F7K7Y	A1YP96MT6W9FTB	Musical Instruments	3	Some other brands may offer special features that go beyond what you get with the EXL110s (e. g. coating, super brightness, and so on), and some players prefer a slightly heavier or slightly lighter gauge string (e. g. sets that start with 9s or 11s), but for most purposes these work great, hold their tuning well, and seem to last pretty well, too.	1.0	Usage	yes	both		56
8048	3224	B0002F7K7Y	A26NQIGPSFBU5Z	Musical Instruments	8	The .10 gauge is great for standard and eb tuning, although can be tuned lower.	1.0	Usage	yes	both		14
8066	3228	B0002F7K7Y	A2FY8306QHI5LE	Musical Instruments	1	Keeping in mind the difference types of guitars and pickups, these DAddario strings are good strings for all around use.	1.0	Usage	yes	both		20
8071	3229	B0002F7K7Y	A2LBHMQ3142G3S	Musical Instruments	2	The sound and feel are perfect, and I find that they last much longer than more expensive coated strings.	1.0	Usage	yes	both		19
8107	3237	B0002F7K7Y	A2YQTEPCGZ5N7J	Musical Instruments	3	If you dont wipe them off after playing, they wont last long.	1.0	Maintenance	yes	after		12
8129	3242	B0002F7K7Y	A3AOPVQ7EZHTWA	Musical Instruments	5	Their new sound is quite bright as advertised, but has far less of what I call `new string jangle, which is fine by me.	1.0	First time use	yes	both		24
8132	3242	B0002F7K7Y	A3AOPVQ7EZHTWA	Musical Instruments	8	Ill admit Id never considered the possibility guitar strings were worthwhile targets for counterfeiting, but apparently thats the case and DAddario provides a web site lookup to verify your set.	1.0	Warning	no	both		30
8145	3245	B0002F7K7Y	A3EXWV8FNSSFL6	Musical Instruments	2	They are perfect for somebody that plays gigs and changes strings frequently.	1.0	Usage	no	before		12
8184	3250	B0002F7K7Y	A3IY9JZZ36OQSV	Musical Instruments	1	They are ok not a big fan tho they have a odd metal sound when you play them.	1.0	Warning	yes	before		18
8249	3271	B0002F7K7Y	AZBUUKQLYKUCL	Musical Instruments	1	I use these light guage strings because I have arthritis.	1.0	Usage	yes	both		10
8314	3277	B0002FO9QY	A2PD27UKAD3Q00	Musical Instruments	4	The accessory compartment is large enough to hold my picks, tuner, and extra strings.	1.0	Size	yes	both		14
8342	3286	B0002GIRP2	A2NYK9KWFMJV4Y	Musical Instruments	4	Even if you get an XLR to TRS adapter you will not be able to provide phantom power to it with that arrangement, so make sure that your mixer has a spare XLR input for this mic, and that it will provide phantom power if you skip my recommendation to get a pre amp.	1.0	Warning	yes	before		54
8343	3286	B0002GIRP2	A2NYK9KWFMJV4Y	Musical Instruments	5	There are a few other things you need to know or consider if this is your first condenser mic: use the included shock mount because this mic picks up handling noise.	1.0	Warning	yes	before		31
8345	3286	B0002GIRP2	A2NYK9KWFMJV4Y	Musical Instruments	7	A pop filter is essential.	1.0	Complementary product	yes	before		5
8346	3286	B0002GIRP2	A2NYK9KWFMJV4Y	Musical Instruments	8	This mic is not optimal for live performances because its delicate and does not lend itself to excess handling.	1.0	Usage	yes	both		19
8399	3295	B0002GIW3Y	A1VFUMY02HJIFY	Musical Instruments	2	I wipe the strings with a Planet Waves microfiber cloth each time after playing and it seemed like they would last forever.	1.0	Maintenance	yes	before		22
8409	3295	B0002GIW3Y	A1VFUMY02HJIFY	Musical Instruments	12	I play fingerstyle only and this set is said to be ideal for fingerstyle offering a balanced tension across all strings.	1.0	Usage	yes	both		21
8473	3311	B0002GJ6FC	A2HBAYOAKSXIY2	Musical Instruments	5	Does not do what it says and can get you frustrated quick.	1.0	Warning	yes	before		12
8482	3313	B0002GJ6FC	A2TSUJLFHB61W3	Musical Instruments	2	Compact enough that its able to be stored in your case if you want or if you have a tech box that you bring with you.	1.0	Size	yes	both		26
8512	3321	B0002GJILE	A146H4KN4LFR60	Musical Instruments	4	These are very tiny picks, much much smaller than pictured.	1.0	Other	yes	before		10
8516	3322	B0002GJILE	A3ENT7V0MT34WP	Musical Instruments	2	Theyre as sturdy as the BIG ones just a bit too small to be comfortable for me.	1.0	Size	yes	before		17
8542	3326	B0002GL7ZO	A1WHGNU87BGJ2S	Musical Instruments	10	Be sure to check out all the dimensions though.	1.0	Usage	no	before		9
8562	3328	B0002GL7ZO	A37KK1CLMULHE4	Musical Instruments	2	Knocked one star off because the weight distribution is a little awkward when using the strap on my shoulder.	1.0	Usage	yes	before		19
8601	3335	B0002GLCRC	A29B4PAIOL7HYG	Musical Instruments	5	The depth is adjustable, so they will account for the difference between acoustic guitars and solid body electrics.	1.0	Usage	yes	after		18
8602	3335	B0002GLCRC	A29B4PAIOL7HYG	Musical Instruments	6	While I never had a problem with the rubber grip on the hangers marring the finish of my Nitro coated guitars, I didnt want to take a chance, so I use self-adhesive sheets of felt and wrap the posts with felt to further protect the guitars finish.	1.0	Workaround	yes	after		46
8603	3335	B0002GLCRC	A29B4PAIOL7HYG	Musical Instruments	7	I try and screw them into studs to support the weight, and where I cant do it, I hang some of my lighter guitars, but the anchors that come with the hangers are strong and secure... although I sprung a couple bucks and bought similar screw-in anchors; but made out of metal - just that added bit of security to make sure nothing happens.	1.0	Workaround	yes	after		62
8604	3335	B0002GLCRC	A29B4PAIOL7HYG	Musical Instruments	8	I also strongly recommend (as others have done) that you run a humidifier in the room housing your guitars (40-50% humidity is perfect).	1.0	Other	yes	after		22
8619	3339	B0002GLCRC	A2P5U53IUTDUE6	Musical Instruments	2	These hangers are easy to install, just find a stud behind the sheetrock or any wood to install it on and you are in business.	1.0	First time use	yes	after		25
8629	3341	B0002GLCRC	A2R7B3MUR22USI	Musical Instruments	6	Nothing worth complaining about, but just something to note - if you need a hanger for a classical guitar, this isnt it.	1.0	Warning	yes	both		21
8648	3343	B0002GLCRC	A2Y7BSQG9V3LNG	Musical Instruments	1	These hangers work great but make sure you purchase some spare screws.	1.0	Complementary product	no	both		12
8649	3343	B0002GLCRC	A2Y7BSQG9V3LNG	Musical Instruments	2	The screws provided easily break when screwing into a stud so I would recommend you buy some good screws before you install.	1.0	Warning	yes	before	after	22
8692	3351	B0002GLCRC	A87NFCCTUG4PO	Musical Instruments	3	Since the blocks are square, make sure you get them aligned with a wall or ceiling so they dont look crooked.	1.0	Usage	yes	both		21
8753	3369	B0002GLDQM	A2BT968XSRPP0K	Musical Instruments	4	Easy to to snap the pick out of it and place it back in.	1.0	Usage	no	after		14
8767	3371	B0002GLDQM	A2CJVLER896Q7L	Musical Instruments	9	Place it gently, no need to press it too hard.	1.0	Usage	yes	after		10
8768	3371	B0002GLDQM	A2CJVLER896Q7L	Musical Instruments	10	Alean the surface very well before placing but do not use carnauba or any polishing material or gel before installing - Just regular guitar top cleaner (I use the PRS cleaner for example).	1.0	First time use	yes	after		32
8779	3373	B0002GLDQM	A2J4UAF6RW13WK	Musical Instruments	7	I have had as many as 12 picks stored in one and as few as ONE pick stored in others.	1.0	Usage	no	after		19
8824	3387	B0002GLDQM	A3OXHLG6DIBRW8	Musical Instruments	3	Here are my observations:+ Small Size; is fairly unobtrusive when mounted to the guitar+ Easy to Attach; just peel of the paper backing and stick it where needed+ Good Capacity; easily holds 6 picksMy only note of caution is that if you overload this and then fumble pulling out a pick, you are likely to get more then one dispensed in your hand.	1.0	Warning	yes	after		60
8850	3394	B0002GLDQM	A6VXZ1EEPRTLV	Musical Instruments	2	You can mix brands and types, but how many picks can fit inside, will vary from around three, to perhaps a dozen.	1.0	Usage	yes	both		22
8853	3394	B0002GLDQM	A6VXZ1EEPRTLV	Musical Instruments	5	Build quality is good, but forcing too many picks inside, could cause the spring to fail, or the seam to split.	1.0	Usage	yes	both		21
8857	3394	B0002GLDQM	A6VXZ1EEPRTLV	Musical Instruments	9	Color options at this time seem to be limited to black, but if you have DIY skills, you could paint it whatever color you like.	1.0	Workaround	yes	both		25
8870	3398	B0002GLDQM	AG3PVU7DCXZTK	Musical Instruments	3	Only problem is that they do not work with the smaller picks that I have recently adopted.	1.0	Warning	yes	before		17
8935	3417	B0002GMGYA	A2101DHHDMZ93X	Musical Instruments	3	It worked great for about 4-6 months, and then broke.	1.0	Warning	yes	before		9
8966	3422	B0002GMGYA	A2LJ6YNOZU6ND	Musical Instruments	1	I got a couple of these.... only buy this cable if there is NO CHANCE that it will be ever used in the real world.... after only a month mine has developed a nasty short in the plug.... and of course , since this cord is molded/sealed up tight , it cant be repaired....... you could cut off the plug and solder a good 1/4 inch plug on it... but why bother.?....	1.0	Usage	yes	both		68
9044	3441	B0002GMGYA	AMU3EIC4EOPX4	Musical Instruments	1	Well this cable certainly didnt last long as the title says 8 weeks.	1.0	Warning	yes	before		12
9063	3445	B0002GMGYA	AVOKN4NDZCN78	Musical Instruments	1	Dont last but a couple weeks.. terrible feed back as the ends near the plugs detirorate quickly.	1.0	Warning	yes	before		17
9271	3488	B0002GWFEQ	A1N82BBPB5816P	Musical Instruments	3	sometimes gets in the way of the strings or might stop a tone but it ultimately works	1.0	Warning	yes	before		17
9274	3490	B0002GWFEQ	A1SCWHXAB2ZK7N	Musical Instruments	1	I read reviews about this being a safer option for an acoustic guitar strap support than the usual tie-device.	1.0	Warning	yes	before		18
9277	3491	B0002GWFEQ	A1VOONTYYM0SDA	Musical Instruments	2	You can strap on and off within a span of 10 seconds.	1.0	Usage	yes	both		11
9281	3492	B0002GWFEQ	A25T143MKB0K82	Musical Instruments	2	It does make the strap long ,but is suppose to.	1.0	Warning	yes	before		10
9299	3495	B0002GWFEQ	A2GA2GM4LWESIC	Musical Instruments	4	Makes it nice if you have more than one guitar without a strap button- Buy 2.	1.0	Other	yes	both		14
9348	3507	B0002GWFEQ	AKGWRO6IC0VIE	Musical Instruments	6	However, folks with brand new shiny expensive guitars might want to take note: while the nylon lace that wraps around is nice and strong, it is fairly rough and abrasive, and my experience is that it will very definitely wear at the finish of your git in that area.	1.0	Usage	no	both		49
9356	3509	B0002GWFEQ	AXP9CF1UTFRSU	Musical Instruments	3	It just hooks around the neck and ties into the strap, and has a quick release.	1.0	Usage	yes	both		16
9368	3513	B0002GX5NG	A25QPZOMZTFFV8	Musical Instruments	3	These are made far too loose and flexible for most professional mics.	1.0	Usage	yes	both		12
9378	3515	B0002GX5NG	A3CG1XH8G9AFSK	Musical Instruments	2	It is also sturdy enough to use on my microphone holder to hold my microphone in place.	1.0	Alternative use	yes	both		17
9433	3525	B0002GXF8Q	A1C92KYEEU1T0G	Musical Instruments	1	It works well, hasnt broken down (despite much abuse), and can easily be cleaned.	1.0	Usage	yes	before		14
9435	3526	B0002GXF8Q	A1LS2UXHG1BYRG	Musical Instruments	1	These fit snug on my Shure SM58 Beta A mics.	1.0	Size	yes	both		9
9483	3540	B0002GXF8Q	A3PGVJF37JSHFO	Musical Instruments	1	Alot of Zoom H1 users put this over their mics.	1.0	Other	yes	both		9
9515	3548	B0002GXPRM	A2NYK9KWFMJV4Y	Musical Instruments	5	Bear in mind that if you are using microphones that are designed with form factors that are different from the Shure SM (and PG and similar), or a different brand that uses that form factor, then this clip will probably not work.	1.0	Warning	yes	before		42
9552	3558	B0002GXRF2	A3SMT15X2QVUR8	Musical Instruments	5	I also recommend that you get a Rhythm Tech Memo Key (ASIN B0002E2EOE) or Evans Torque tuning key (ASIN B0002D0HZI) to allow you to quickly get your heads in perfect tuning once you have them installed.	1.0	Usage	yes	after		34
9600	3573	B0002GXV3A	A3IICSS30MRX9M	Musical Instruments	3	When used with a pedalboard rig, it doesnt add much except for hiss, unfortunately.	1.0	Warning	yes	before		14
9601	3573	B0002GXV3A	A3IICSS30MRX9M	Musical Instruments	4	Sweet sound with an older Fender amp unit, though.	1.0	Complementary product	yes	both		9
9604	3573	B0002GXV3A	A3IICSS30MRX9M	Musical Instruments	7	Get it if youre a simple player with few FX in your arsenal.	1.0	Population segment	yes	before		13
9634	3576	B0002GXZK4	A1C92SAQFUBJSZ	Musical Instruments	8	The sanding between coats was skimped, which means that the finish on the front has some texture; the sides of the guitar are also a bit rough.	1.0	Warning	yes	before		27
9638	3576	B0002GXZK4	A1C92SAQFUBJSZ	Musical Instruments	12	After the first tune-up of the strings, it stayed in tune.	1.0	First time use	yes	both		10
9640	3576	B0002GXZK4	A1C92SAQFUBJSZ	Musical Instruments	14	A very young child, or a small woman, will find this guitar a bit large and deep for true playing comfort.	1.0	Size	no	before		21
9643	3576	B0002GXZK4	A1C92SAQFUBJSZ	Musical Instruments	17	Any beginner, and more than a few cost-sensitive intermediate players, will be pleased with this guitar.	1.0	Population segment	yes	before		15
9666	3578	B0002GXZK4	A1LQC225SE8UNI	Musical Instruments	10	The string spacing at the nut is narrower than it should be for the width of the neck, cramping the fingers.	1.0	Warning	yes	before		21
9700	3582	B0002GXZK4	A2PD27UKAD3Q00	Musical Instruments	8	And they were right about that... but I found it very easy to remove all these words by simply peeling off this protective sticker.	1.0	Workaround	no	both		24
9733	3585	B0002GXZK4	A3MKGUUWT9OOY6	Musical Instruments	4	A little bulky,  My arm goes to sleep sometimes after extended playing,  wish it was a little thiner.	1.0	Warning	yes	both		18
9821	3599	B0002GYW4C	A1MTN9XWJSA5PI	Musical Instruments	3	And despite claims of being laundry-safe, the edges began to unravel after the first wash.	1.0	Maintenance	yes	both		14
9826	3601	B0002GYW4C	A1VFUMY02HJIFY	Musical Instruments	2	I use it dry to wipe down the acoustic guitar strings after each time playing and the tone lasts much, much longer.	1.0	Usage	yes	both		22
9827	3601	B0002GYW4C	A1VFUMY02HJIFY	Musical Instruments	3	You place the cloth next to a string, then hook your little finger under and pull up so the cloth surrounds the lower surfaces, sides and top of the string, then pressing it in around the string slide up and down the full length a couple of times, then repeat on the remaining strings.	1.0	Maintenance	yes	after		54
9830	3601	B0002GYW4C	A1VFUMY02HJIFY	Musical Instruments	6	Then once every week or two, it just goes in with the laundry, comes out perfectly clean again.	1.0	Maintenance	yes	after		18
9832	3601	B0002GYW4C	A1VFUMY02HJIFY	Musical Instruments	8	It is fully synthetic and water will bead up on the surface, but it works well for polishing.	1.0	Usage	yes	both		18
9853	3606	B0002GYW4C	A2R4YQNCYMS8M7	Musical Instruments	5	Washes in the washing machine on handwash with no fabric softener and line dries.	1.0	Maintenance	yes	after		14
9858	3608	B0002GYW4C	A2Z548GT5948WH	Musical Instruments	2	It began to tear on my guitar strings.	1.0	Warning	yes	before		8
9872	3611	B0002GYW4C	A3FQ9WYUHG9CD	Musical Instruments	6	You can also washthis untreated polish cloth in mild soap and water, rinse it out and hang it up to dry.	1.0	Maintenance	yes	both		21
9877	3611	B0002GYW4C	A3FQ9WYUHG9CD	Musical Instruments	11	When going after the moreresistant multiple smudges the polish cloth would spread it around and left most of the problem onthe finish.	1.0	Warning	yes	before		22
9911	3616	B0002GYW4C	A3TA1UJWRJF9NC	Musical Instruments	3	They are made for glasses and stuff like that and they really polish good.	1.0	Alternative use	yes	after		14
9954	3624	B0002GYYDQ	A1SD1C8XK3Z3V1	Musical Instruments	5	It doesnt sound bad per se but does have some hiss to it.	1.0	Warning	yes	before		13
9978	3631	B0002GZ052	A3F1GM7ZAZD1SW	Musical Instruments	7	If you plan to use this EB-6180 pedal with digital effects you should be fine.	1.0	Usage	no	after		14
10000	3634	B0002GZBLU	A19IFF0DGV0T3E	Musical Instruments	6	If youre a person who hangs your base under your chin you may have a problem with this strap, other than that, this is a killer product for a killer price.	1.0	Warning	yes	before		31
10058	3650	B0002GZBO2	A15RRJL2HT44J4	Musical Instruments	1	Other reviewers have mentioned that the slot that goes over the strap peg is tight.	1.0	Usage	yes	both		15
10069	3652	B0002GZBO2	A3QEWM5EWFPTE9	Musical Instruments	1	If you are looking for a 100% leather mandolin strap, consider another strap.	1.0	Warning	no	before		12
10074	3653	B0002GZBO2	A3RNEUUWTA78QR	Musical Instruments	3	I just got another mandolin with no button, and this strap has no way to attach to it.	1.0	Warning	yes	before		18
10077	3654	B0002GZLZQ	A1JCRZEQACX4V4	Musical Instruments	3	Trouble is that they do not say whether or not the cables come with the unit.	1.0	Warning	no	before		16
