	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
5311	6011	B000NV6H94	A1JYGLQZ3XNCNK	Sports & Outdoors	1	I couldnt believe how well this fit my 3-year old.	1.0	Population segment	yes	both		9
5324	6018	B000NVDFOO	A2IZG5QZVKXZXI	Sports & Outdoors	4	The nozel does allow you to control the water flow.	1.0	Usage	yes	before		10
5326	6018	B000NVDFOO	A2IZG5QZVKXZXI	Sports & Outdoors	6	I did have to make another incision near the tube to allow the other end to be open for a rope to pass through.	1.0	Workaround	yes	after		24
5346	6027	B000NWL7RU	A2LWAUVZWWLYR5	Sports & Outdoors	4	I will use it inside my down semi mummy sleeping bag, and on warmer nights.	1.0	Usage	yes	both		15
5386	6040	B000O5166I	A2XD0J38CGQBX	Sports & Outdoors	9	Obviously, one needs to be aware of weapon retention at all times, regardless of the design chosen and this includes the Fobus.	1.0	Usage	yes	both		22
5434	6046	B000O71L6Q	A1B8K5GQ23FVHW	Sports & Outdoors	13	If you seal from the outside and the sealer peels, it can channel water directly into the needle holes like a funnel, and your tent WILL get wet on the inside.	1.0	Usage	no	both		31
5450	6056	B000O8B10Q	AKN6V9Y0YH421	Sports & Outdoors	4	If you are smart and SAFE AND use a BATTERY powered drill, I suppose it is also good small amounts of gasoline or diesel fuel, but I would NOT use it with a standard corded electric drill due to sparking potential.	1.0	Workaround	yes	after		41
5451	6056	B000O8B10Q	AKN6V9Y0YH421	Sports & Outdoors	5	It handles dirt and small debris well, but of course chokes up on large leaf debris and such.	1.0	Usage	yes	both		18
5461	6056	B000O8B10Q	AKN6V9Y0YH421	Sports & Outdoors	15	I did also run STRONG bleach solution through pump after the toilet job and have on 3 occasions pumped small amount of mineral oil dispersed in water (VERY vigorous shaking) to lubricate inner workings of the pump, used about 1/2 pt.	1.0	Maintenance	yes	after		39
5489	6083	B000OLCP7Q	AJG7TLQE3LZJZ	Sports & Outdoors	1	Get a newton meter torque wrench (need one that can go up to 60 Nm).	1.0	Workaround	yes	after		14
5504	6093	B000OQU2A8	A2HZAJOSET6UF	Sports & Outdoors	1	The best part about this shirt is that it is extra long.	1.0	Size	yes	before		12
5509	6093	B000OQU2A8	A2HZAJOSET6UF	Sports & Outdoors	6	Get this shirt if you are looking for a shirt that will stay tucked in and feel great.	1.0	First time use	yes	both		18
5515	6101	B000ORERWQ	A20N8DWQ54NADP	Sports & Outdoors	3	But I usually just wash it off with water and then it looks good.	1.0	Maintenance	no	both		14
5528	6118	B000OZASLW	A267L1OWC7DDJV	Sports & Outdoors	1	The hydration pack keeps the water cold for at least 1 1/2 hours and is easy to adjust and use, however, cleaning it is difficult.	1.0	Maintenance	yes	before		23
5529	6118	B000OZASLW	A267L1OWC7DDJV	Sports & Outdoors	2	It is hard to drain the entire bladder after use because of the location of the filling orifice.	1.0	Warning	yes	before		18
5558	6120	B000OZBK32	AEJAGHLC675A7	Sports & Outdoors	14	As others have noted, one can slip a length pipe over the end of the wrench for additional leverage if needed.	1.0	Workaround	yes	after		21
5560	6120	B000OZBK32	AEJAGHLC675A7	Sports & Outdoors	16	And if I cant remember which direction to turn the wrench (do I turn it clockwise or counter-clockwise...) to properly install the amazing new Avenir ATB Pedals, I can always refer to the newPark Tool Big Blue Book of Repair, 2nd Editionfor good instructions from author Calvin Jones.	1.0	Complementary product	yes	both		46
5633	6140	B000P3YSLO	A2BLRBS8CFTQN0	Sports & Outdoors	3	Even before I was able to open both sides of the case, it started to bend and warp and the lock latches fell off.	1.0	Warning	yes	before		24
5697	6160	B000P7ANRI	A3ZWI0U1CXY9N	Sports & Outdoors	3	As a couple other reviewers have written, be sure to slide on the vertical slide bar over the main supporting bar before bolting the main bar to anything.	1.0	First time use	yes	before		28
5698	6160	B000P7ANRI	A3ZWI0U1CXY9N	Sports & Outdoors	4	Also dont tighten the bolts until the end because you will want to make some minor adjustments first.	1.0	Usage	yes	both		18
5727	6163	B000P9CZVS	A1M0M3TOS6CD1A	Sports & Outdoors	20	i recommend using hard plastic spatulas/tongs with these pans.	1.0	Complementary product	yes	after		8
5745	6166	B000P9F02Y	A2TRVGIOHA71SX	Sports & Outdoors	2	You need to have a pretty large stand so you arent too close to the element.	1.0	Usage	yes	before		16
5748	6167	B000P9F092	A1UD16T8XBNNIE	Sports & Outdoors	3	We used a large heavy pot for hot water, which the grill did fine with, but the mesh started to show a bit of sagging after a few days.	1.0	Usage	yes	both		29
5764	6172	B000P9IR7O	A2EW6ZBQ2Y5889	Sports & Outdoors	7	The bad part about that is if you put more than 12 cups of water in it, you will boil the water over and it will bubble out the lid.	1.0	Usage	yes	after		29
5765	6172	B000P9IR7O	A2EW6ZBQ2Y5889	Sports & Outdoors	8	Make sure any percolator you use over a campfire is stainless steel with a glass top.	1.0	Warning	yes	after		16
5776	6173	B000P9IRLA	A1QMQBT2864DGV	Sports & Outdoors	9	I added a caribeaner to mine for that reason.	1.0	Workaround	no	both		9
5796	6187	B000PD1XI0	A3M9NHHQFQ1E45	Sports & Outdoors	1	when i got it there was a piece of thin plastic blocking off the center that i had to carve out with a knife.	1.0	First time use	yes	after		24
5807	6192	B000PDIBF8	A1OH1LPNTDOWDA	Sports & Outdoors	1	Did not fit my yamaha 150 4 stroke.	1.0	Other	yes	before		6
5849	6209	B000PL3MQI	A33JABAIRL4XOO	Sports & Outdoors	2	The have a tendency to unclip on me.	1.0	Warning	yes	before		8
5857	6210	B000PL709I	A329181PCMHE7H	Sports & Outdoors	6	The large was tooooo long for my 38 waist.	1.0	Size	yes	before		8
5863	6211	B000PL709I	A3MCXIEAX35YEN	Sports & Outdoors	5	For any athletic build around 32 in waist, I would recommend the Regular or Medium, however they name it.	1.0	Size	yes	before		18
5894	6230	B000PW6BME	A2QOBZN4GUWAFQ	Sports & Outdoors	5	My only complaint is that the front sight needs a hood to protect it.	1.0	Complementary product	yes	after		14
5903	6232	B000PW6Z84	A2ZU2US5W2POQX	Sports & Outdoors	5	This is not what I would call a tactical holster, or one you would want to depend on in a situation where a quick draw is essential.	1.0	Warning	yes	before		27
5919	6236	B000PWBF3O	A1FXEE17U8UIBE	Sports & Outdoors	2	As a note, if you have an RCBS hand priming tool ( not the universal one) you have to use RCBS shell holders with it not universal shell holders.	1.0	Usage	no	before		28
5984	6258	B000Q9EN80	A38FOQ1V73ZVJG	Sports & Outdoors	2	I snapped two, one while I was VERY lightly hand-tightening with a screw driver-Paint finish is kinda cheesy (very shiny and cheap-looking).	1.0	Warning	no	before		19
6034	6278	B000QI2VOY	AY39G7X29E3K	Sports & Outdoors	3	They do seem a bit small, as other reviews note, but Im sure theyll stretch.	1.0	Size	yes	both		15
6067	6284	B000QT1KR2	A223GK6YCLN00F	Sports & Outdoors	7	I had to use a short one supplied, however, this led to a shortage of screws for mounting the fender brackets to the wheel hubs, so I had to find one of my own, but it was a tad long, so I mounted it in from the inside of the hub frame.	1.0	Workaround	yes	after		52
6110	6297	B000R30XAC	A1E70H52I7QUTQ	Sports & Outdoors	11	I do plan on getting a custom sheath in the near future, so the factory sheath isnt a deal breaker for me, just something Id like to see improved upon.	1.0	Complementary product	yes	both		30
6124	6299	B000R4AHJI	A2SPZJX5X5AIN8	Sports & Outdoors	8	The CO2 cylinder screws in easily and seats positively, though there isnt any audible hiss... once seated per manual, you pretty much have to shoot it to know its working.	1.0	Usage	yes	after		29
6142	6302	B000R5PJX6	A1NOJYFXFNJSR5	Sports & Outdoors	4	If youre mechanically NON-inclined like I am, go carefully with that plastic light clip when you install the light.	1.0	First time use	yes	after		18
6144	6302	B000R5PJX6	A1NOJYFXFNJSR5	Sports & Outdoors	6	Anyway, look it over carefully for familiarization before you open it up to attach to your bike.	1.0	First time use	yes	after		17
6174	6307	B000R77L4Y	A3VSZVHLEFUFJC	Sports & Outdoors	14	Washing them is easy in cold water, and they dry quickly on the rack.	1.0	Maintenance	yes	both		14
6187	6308	B000R7872Y	A2MZF2IY1ICZEU	Sports & Outdoors	9	The best (and may I say ONLY) way to get the scope mount to fit is to file alot of the bottom off it.	1.0	Usage	no	after		24
6234	6320	B000R9GG1G	ACGSKBNSQWTFH	Sports & Outdoors	12	Take note, be careful, pay attention........... take your time.	1.0	Warning	no	both		9
6240	6320	B000R9GG1G	ACGSKBNSQWTFH	Sports & Outdoors	18	If not used correctly, you could damage your rims.	1.0	Warning	no	both		9
6247	6322	B000R9P1NA	A320IJ954B2AU3	Sports & Outdoors	3	"As a result, I went to Wal-Mart, Bass Pro, and several smaller gun stores before I found a single-screw style that fit:  Tasco High Centerfire"" rings worked quite well."	1.0	Complementary product	no	before		27
6301	6372	B000RNSDKE	AA7P2NEC94K79	Sports & Outdoors	2	"Some of the Q&A; above indicate the bar is ""capped"" at the end of the sleeves... which doesnt appear to be accurate, at least in the case of the bar I received."	1.0	Warning	yes	before		33
6304	6372	B000RNSDKE	AA7P2NEC94K79	Sports & Outdoors	5	This bar is stiff.	1.0	Warning	no	before		4
6378	6403	B000RZ2IR6	A3BQX6QJ0RV39A	Sports & Outdoors	3	But the pad is a little long at the top and bottom (approx 1+ mm) and the holes are not drilled right.	1.0	Size	yes	before		21
6425	6423	B000S8WOOY	A3BMWLJ73D3I1D	Sports & Outdoors	2	Easy to lock and unlock when on the rope, Can be used with a combination of items for additional tools, lowering, locking, etc.	1.0	Usage	yes	both		23
6440	6442	B000SL4JVW	A2YECMVP6YAKUO	Sports & Outdoors	6	Dont forget to turn it off.	1.0	Usage	yes	both		6
6454	6454	B000STKK9E	A35341SNQB7RE	Sports & Outdoors	3	I would highly recommend these grips if you are looking to improve your accuracy all around.	1.0	Other	yes	both		16
6456	6457	B000SZM78A	A1I6HYQVP0C53N	Sports & Outdoors	2	"For reference, on my size 10 feet top of the sock rises an inch above my ankle ""knob""."	1.0	Size	yes	both		17
6481	6461	B000T2C7Z0	A11MNKGD2VLZOB	Sports & Outdoors	5	However, it should be noted that that side mounting bracket is NOT included with the safe (it is pictured with the side mounting bracket).	1.0	Complementary product	yes	before		24
6510	6489	B000TH4MMG	A6MB1MKAGJ3G4	Sports & Outdoors	3	My advice to buyers: Be prepared to return the pads, because just having Promax mechanical disc brakes isnt enough - you apparently have to have a specific style, too.	1.0	Warning	yes	before		28
6514	6490	B000TH8OJS	AGXY576DF2CJ2	Sports & Outdoors	4	Tread is good for asphalt and sandy surfaces.	1.0	Usage	yes	both		8
6533	6500	B000TTNCWK	A3SC9EQJVD4HMI	Sports & Outdoors	3	The screwing up/down action is smooth and fast, unlike some other carabiners where it takes a ridiculous amount of turns to lock and unlock the thing.	1.0	First time use	yes	before		25
6540	6502	B000TTX75W	A2YUFFSGNHG7JD	Sports & Outdoors	4	Could use some lock-tite for the bolts going through the gun though.	1.0	Usage	yes	after		11
6543	6502	B000TTX75W	A2YUFFSGNHG7JD	Sports & Outdoors	7	If you have a long pump handle, this will not work.	1.0	Usage	yes	before		11
6544	6502	B000TTX75W	A2YUFFSGNHG7JD	Sports & Outdoors	8	Make sure your pump handle does not cover the load door on the bottom of the riffle during a pump action.	1.0	Usage	no	after		21
6554	6511	B000U3X1YY	AJ97IBS9M6HE7	Sports & Outdoors	2	I do add the cloth correctly, step by step, but always seem to get it to tear while going through the chamber, so I bought a snake bore to prevent any serious damage.	1.0	Complementary product	yes	both		33
6574	6515	B000U3Z85Y	AR0TID0Y19R2X	Sports & Outdoors	11	Meaning it is not very concealable.	1.0	Warning	no	before		6
6583	6517	B000U439KO	A2FSUMOO31ZVNQ	Sports & Outdoors	3	Definitely recommend these for anyone shooting rifles or shotguns as well as for anyone who doesnt want their hearing protection taking up massive amounts of room in their range bag.	1.0	Usage	yes	both		30
6609	6527	B000U9BY0Q	AVRJFVHJA9U30	Sports & Outdoors	5	Keep in mind this type of knife is more of a light utility knife rather than a cave man chainsaw.	1.0	Usage	no	both		20
6615	6535	B000UECKH2	A180Y3G9OVEW60	Sports & Outdoors	5	Although I will strongly recommend  that you use Velox rim tapes (rather than usual rubber ones) if you  are going to crank up above 90psi.	1.0	Usage	no	after		24
6631	6552	B000ULU7SY	ASG87BTM7WT3D	Sports & Outdoors	5	If your riding primarily on pavement or sidewalks... occasionally on unpaved roads, grass.... these are a good buy for a hybrid tire.	1.0	Usage	yes	both		22
6651	6560	B000UPWYMM	A17WG8R67D923N	Sports & Outdoors	11	To unlock the knife from the sheath you just use your thumb to press down on the sheath to flex the nubs out of the way while pulling the knife out.	1.0	First time use	yes	after		31
6652	6560	B000UPWYMM	A17WG8R67D923N	Sports & Outdoors	12	The nub system works fairly well and is good by itself if you are constantly pulling your KB in and out of the sheath.	1.0	Usage	no	after		24
6661	6560	B000UPWYMM	A17WG8R67D923N	Sports & Outdoors	21	I find this retainer to be optional and wish it was removable.	1.0	Usage	no	after		12
6680	6560	B000UPWYMM	A17WG8R67D923N	Sports & Outdoors	40	I dont recommend wearing it on your backside.	1.0	Usage	yes	after		8
6682	6560	B000UPWYMM	A17WG8R67D923N	Sports & Outdoors	42	The best way to carry your knife incognito on ones belt is to have it hang vertically with the tip of the sheath stuffed down your pocket.	1.0	Usage	no	after		27
6692	6564	B000UU5K1E	A3RM3PJM5RXYNW	Sports & Outdoors	2	I should have looked at the specs.	1.0	Size	no	before		7
6765	6587	B000V24GVQ	A2I4H965C16V7Q	Sports & Outdoors	2	Upon arrival the chrome plating is chipped in a bunch of spots, the welds are very ugly with some rough spots, and the handle is not attached completely straight.	1.0	Warning	yes	before		29
6786	6605	B000V9PSIE	A2H1U31KRK5X5L	Sports & Outdoors	1	PROcomfortablemaybe warm without windseems well madeprice OKCONslightly bigger then expectedwith wind like cycling hands are coldMay be better for jogging or other minimal wind activities.	1.0	Usage	no	before		25
6815	6619	B000VEA64A	A1C5GJ35B3GUPX	Sports & Outdoors	3	My only complaint is that it is not easy to take the lid off of the bucket while it is hanging to refill it.	1.0	Usage	no	after		24
6833	6631	B000VL4G08	A2YYKWEKAAL2GB	Sports & Outdoors	3	The handle, however, is overly open for those with small fingers.	1.0	Warning	yes	after		11
6837	6633	B000VNITQS	A13L24Q3OKM0VK	Sports & Outdoors	2	When full of water the bag is really heavy, so be sure to tight it to a strong branch or palm tree.	1.0	Usage	yes	after		22
6842	6636	B000VOEIQM	A6FIAB28IS79	Sports & Outdoors	5	The instructions indicate the number of sessions per week as well as the recommended duration for each session.	1.0	Warning	yes	after		18
6844	6636	B000VOEIQM	A6FIAB28IS79	Sports & Outdoors	7	This is the first time that, following the use of such a belt, Ive noticed burns--three large-sized red marks where the conduction pads meet the skin, painless but nevertheless plainly visible 5-6 days later.	1.0	First time use	yes	after		33
6846	6636	B000VOEIQM	A6FIAB28IS79	Sports & Outdoors	9	The pads are apt to dry out, lose their effectiveness, and require replacement every week or two.	1.0	Complementary product	yes	before		17
6862	6645	B000VSJH8C	A38OO05LV8XICY	Sports & Outdoors	4	Its strong, sturdy, and feels safe and that to me is important when Im hanging upside down.	1.0	Usage	yes	both		17
6863	6645	B000VSJH8C	A38OO05LV8XICY	Sports & Outdoors	5	You need to acclimate yourself to going upside down before doing it to long or going fully inverted.	1.0	First time use	yes	both		18
6889	6650	B000VT550K	A2KT9TFLLMJE61	Sports & Outdoors	2	I bought this to update my 71 Schwinn Varsity resto-mod to a modern compact crank.	1.0	Complementary product	yes	before		13
6890	6650	B000VT550K	A2KT9TFLLMJE61	Sports & Outdoors	3	It installed fairly easily, you need to make sure the bolt holes are aligned when you press it in.	1.0	First time use	yes	after		19
6892	6650	B000VT550K	A2KT9TFLLMJE61	Sports & Outdoors	5	That said, if I ever decided to take it out again Id probably use a file or Dremel to gently increase the angle on the interior end of the adapter (the section against the frame shell) to gain a bit of clearance against the original stops for the bottom bracket cups rather than grind the frame.	1.0	Workaround	yes	after		56
6897	6653	B000VUAGAS	A3E02KBFI21TY0	Sports & Outdoors	2	For one thing, I know that I sweat a lot in my Yoga classes and it seems impossible for those communal blocks to be cleaned very well.	1.0	Usage	yes	after		27
6964	6670	B000VYL3EM	A1GJGQAEQCFZB0	Sports & Outdoors	2	My only comment would be to wear gloves when using this product as your hands become extremely slippery.	1.0	Complementary product	yes	both		18
6965	6670	B000VYL3EM	A1GJGQAEQCFZB0	Sports & Outdoors	3	The cloth is not that durable so you need to rub gently or you will rub a hole in the cloth.	1.0	Usage	yes	after		21
6968	6673	B000VYPDLQ	A19IH70IIDS31C	Sports & Outdoors	2	"I am 5 8 1/2"", 190 pounds with a body fat ratio of less that 19%, and I could not adjust this thing to fit."	1.0	Size	yes	before		20
6994	6677	B000VZ2Q5G	A3JSD6O2M28T11	Sports & Outdoors	6	It really needs to be operated by an adult though as a child cannot really depress the pedal mechanism without moving the machine and disrupting the aim.	1.0	Usage	yes	after		28
7003	6678	B000VZKEWS	A1Q6658P5Z5VWZ	Sports & Outdoors	7	It was pictured with a strap, but the strap DOES NOT come with the product.	1.0	Warning	yes	before		15
7032	6687	B000W32TN6	A1BITE87QKYF64	Sports & Outdoors	15	There is no way to add a scope to it, although not needed as the rifle does not shoot to far.	1.0	Warning	yes	before		21
7033	6687	B000W32TN6	A1BITE87QKYF64	Sports & Outdoors	16	The trigger is too hard for a kid, I tool out the back top screw and side screw (the one farthest back).	1.0	Workaround	no	both		22
7049	6697	B000W7HMAW	A27951S4ZN7T2K	Sports & Outdoors	1	THE BEARINGS ARE VERY ROUGH.	1.0	Warning	no	before		5
7090	6716	B000WEMMUK	A1RNL38FZSTVWK	Sports & Outdoors	2	Used it a total of 7-9 times.	1.0	Warning	yes	before		6
7097	6718	B000WG02TG	A2U8IAE1M1DID1	Sports & Outdoors	5	That said, I wouldnt get these boots if you have weak ankles or are looking for support.	1.0	Warning	no	before		17
7104	6719	B000WG6RVS	A1SCVFAEXMNXBG	Sports & Outdoors	5	USE: the trickiest part of setup, if you dont have a bike repair stand, is finding a good position for your bike while still being able to crank the chain.	1.0	Warning	yes	after		30
7105	6719	B000WG6RVS	A1SCVFAEXMNXBG	Sports & Outdoors	6	once i found a good position i snapped the product onto my chain with ease, filled it up with the cleaning fluid, and started cranking... first, be careful how you position the tool or you could knock the chain off the chainring, happened a couple times and made quite a mess considering i had to reposition the bike and eventially remove the product so i could re-route my chain.	1.0	Warning	yes	after		68
7107	6719	B000WG6RVS	A1SCVFAEXMNXBG	Sports & Outdoors	8	when you stop cranking the cleaning fluid will drip quite a bit so you want to do this in a designated service area (i. e. not on your wifes favorite rug).	1.0	Warning	yes	after		29
7108	6719	B000WG6RVS	A1SCVFAEXMNXBG	Sports & Outdoors	9	after you remove it i suggest wiping the excess fluid from effected areas and running your chain through a rag to soak up the excess.	1.0	Maintenance	yes	after		25
7135	6749	B000WYCGB0	A3SUZA0C8QV8AW	Sports & Outdoors	6	It comes with the standard thick wire mounting capability, along with a bracket to slide onto a bike tube.	1.0	Workaround	yes	after		19
7142	6750	B000WYCKBG	A2AY4YUOX2N1BQ	Sports & Outdoors	3	I have used it in the following applications with great success:- Doors, windows, locks and other household uses.- Rollerblade and bicycle lubrication- When tearing down and re-lubing two telescope focusing mechanisms- To fix a stiff camera telephoto-zoom lens- Lubricating rangefinder film camera advance mechanisms- Computer fans where the stock grease had gunked up- To smoothen old fishing reels- Etc.	1.0	Alternative use	yes	both		50
7146	6750	B000WYCKBG	A2AY4YUOX2N1BQ	Sports & Outdoors	7	Keep a paper towel nearby for any run-off!HIGHLY recommended.	1.0	Usage	yes	both		9
7174	6767	B000X5YIP0	A2SF4QMQH4M78M	Sports & Outdoors	5	One thing to mention is the 8mm hex is the handle of the chain tool, so it would be harder to get a lot of torque when using this, with the others one can use the body of the tool itself.	1.0	Usage	yes	after		40
7181	6767	B000X5YIP0	A2SF4QMQH4M78M	Sports & Outdoors	12	The hex keys were sliding out when I first got it, but one can adjust the tightness easily with a 2.5mm hex.	1.0	First time use	yes	after		21
7197	6774	B000X7AJP6	AW68KVDV7BBRS	Sports & Outdoors	1	The problem with this is that once you buy this rest you still need to buy the bags of lead shot (at least 50 pounds, which will run you almost $100 additional unless you get recycled lead shot.	1.0	Complementary product	yes	before		36
7202	6774	B000X7AJP6	AW68KVDV7BBRS	Sports & Outdoors	6	Update July 2, 2014This will NOT work with my AR-15  My vertical grip must be removed in order to use this with my AR-15.... plus I need to modify my rifle.	1.0	Complementary product	yes	before		27
7204	6774	B000X7AJP6	AW68KVDV7BBRS	Sports & Outdoors	8	This rest is designed to work with a slender fore end rifle such as a regular hunting rifle.... My AR-15 is too wide at the fore end so I changed the hand guard (which I wanted to do anyway)  I reversed the front carriage in order to move an offending nub out of the way that was blocking my vertical grip.... then I bought a super slim free floating hand guard to improve accuracy (better than a 35% improvement in grouping.	1.0	Usage	yes	before		79
7208	6777	B000XAT8DC	A2A1IM8NEL49KY	Sports & Outdoors	3	Came slightly dull but a couple swipes on the honing rod and it was easily shaving hair off my arm.	1.0	Maintenance	yes	after		20
7223	6784	B000XFYB8E	A21FO8HXJECL08	Sports & Outdoors	6	I wear 8 1/2 boots and purchased a size Medium, which turned out to be a perfect fit for my foot.	1.0	Size	yes	before		19
7229	6787	B000XJ7R54	A2SH7OWE8QJYNC	Sports & Outdoors	3	Also, there doesnt appear to be a plug for the air valve in the ball thing.	1.0	Warning	yes	before		16
7231	6787	B000XJ7R54	A2SH7OWE8QJYNC	Sports & Outdoors	5	I stood in the center of the base (without the ball thing on it) and held on and the handles rattled and felt like they are going to fall off.	1.0	Warning	yes	before		30
7254	6810	B000XQH8FQ	A3OIHU92M34QFI	Sports & Outdoors	4	My only complaint---the instructions are terrible!!!!	1.0	Workaround	yes	after		6
7260	6811	B000XSGL48	A2MPFC9AKSNZGO	Sports & Outdoors	5	I find it lasts about 6 months and then starts to break down and/or dry out.	1.0	Maintenance	yes	both		14
7285	6831	B000XYWLE6	A3SQV1Q3LQH59Z	Sports & Outdoors	2	There was enough to do 2 pairs of womens size tens.	1.0	Size	yes	both		10
7305	6844	B000YA7X1K	A3TP31S61PPE3G	Sports & Outdoors	3	My feet are also small (size 5 womens) and many socks are just too big and dont fit right.	1.0	Size	yes	before		18
7307	6844	B000YA7X1K	A3TP31S61PPE3G	Sports & Outdoors	5	They arent too tight across the arch (a problem I had with another brand that made me feel like my arch was strangled!)	1.0	Size	yes	before		23
7311	6844	B000YA7X1K	A3TP31S61PPE3G	Sports & Outdoors	9	Saved me buying another pair of running shoes because I thought it was the shoes - but turns out was my pair of socks not providing enough cushion or something.	1.0	Usage	yes	before		29
7331	6848	B000YBHONG	A1TVTDKNMSQ7XU	Sports & Outdoors	1	This basket is kind of a pain in the butt to put together the first time since no instructions are included.	1.0	First time use	yes	before		21
7356	6867	B000YH2WGO	A2DB26GLTHHL59	Sports & Outdoors	4	I bought Large size.	1.0	Size	yes	before		4
7358	6867	B000YH2WGO	A2DB26GLTHHL59	Sports & Outdoors	6	They are a slightly on the long side, but after adjusting the shoulder straps they are good.	1.0	Size	yes	after		17
7365	6872	B000YJMAYQ	A1NKDHSM1D0O00	Sports & Outdoors	1	it is a great way to stabalize a balance ball, but one does have to stay on top of the ball or it will fly out from under you.	1.0	Usage	yes	after		29
7405	6895	B000ZDKUTI	A2T2DZW013GHRW	Sports & Outdoors	8	So far the only way to make it work without it interfearing with controls on the pistol is to double it back on itself which causes unnecessary bulk to an otherwise perfect holster.	1.0	Workaround	yes	after		33
7408	6905	B000ZKCLEI	A3JF20DXYQO8NG	Sports & Outdoors	3	Cages are light, easily mounted, adjustable, strong, Holds medium to small water bottles.	1.0	Usage	yes	both		13
7410	6906	B000ZKCLIO	A1GQDRQADAODLF	Sports & Outdoors	1	Nice bike stand no so recommend for open and windy areas the hooks are so useful in general the ergonomic design es perfect.	1.0	Warning	yes	both		23
7435	6909	B000ZKHN5K	A1EMY4WPW0GC13	Sports & Outdoors	1	It covers my MTX DX bag with no problems.	1.0	Size	yes	both		9
7437	6909	B000ZKHN5K	A1EMY4WPW0GC13	Sports & Outdoors	3	I ordered one some months ago and it was silver.	1.0	Warning	yes	before		10
7438	6909	B000ZKHN5K	A1EMY4WPW0GC13	Sports & Outdoors	4	It folds up into its self so its very convenient.	1.0	Usage	yes	both		10
7517	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	57	Next, there is NO stopwatch.	1.0	Warning	yes	before		5
7522	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	63	Next, there is no simple way to toggle quickly to time when underwater.	1.0	Warning	yes	before		13
7537	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	78	When you get back in the boat, you SHOULD be able to switch to a chrono mode and start it, so you know how long youve been surfaced.	1.0	Usage	yes	before		28
7540	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	81	Finally, if you want to update the firmware, thatll set you back ~$75 for the USB cable.	1.0	Complementary product	yes	both		16
7542	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	83	This computer has no downloading capability; you need the Mares Puck Pro for that.	1.0	Warning	yes	before		14
7614	6976	B00116RYOC	A3PEQDXTZ0G6XK	Sports & Outdoors	3	The surface coating seems to be very resistant to wear when exposed repeatedly to oil and solvents.	1.0	Usage	yes	both		17
7649	7014	B00129ACNI	A160M9DZSM3WUL	Sports & Outdoors	12	Just try to spread the extra tube out evenly around your tires as you work them in.	1.0	First time use	no	after		17
7683	7045	B0012QJW6E	A1L9EPAH3MAZRS	Sports & Outdoors	8	Maintain their round shape (when they are not deflated).	1.0	Maintenance	yes	after		9
7688	7049	B0012REBLY	A3BR3TLD35UA5M	Sports & Outdoors	2	First it felt very nice made, it was easy to install and it fit perfect, I inflated it to proper for my weight pressure (about 45-48 psi).	1.0	First time use	yes	before		26
7689	7049	B0012REBLY	A3BR3TLD35UA5M	Sports & Outdoors	3	But I looked at it closer after riding no more than 20 miles on mostly paved roads.	1.0	Warning	no	before		16
7691	7049	B0012REBLY	A3BR3TLD35UA5M	Sports & Outdoors	5	I dont know how much longer will last will tire, but if it has cracks and peels after riding only 20 miles on pavement, it looks like some disposable junk.	1.0	Warning	yes	before		29
7725	7055	B0012SXXK8	A30HYKFL7ERFE7	Sports & Outdoors	21	Which is good.2) Keep it in a safe place, away from kids or adults who make poor choices3) It takes a long time to clean off a surface4) Just toss the canister after use - it will leak slowly after its been used once and youre face will always be a little on fire after you touch objects its been around	1.0	Warning	yes	after		57
7736	7057	B0012TOGCQ	A2LNI700NTZWTG	Sports & Outdoors	7	They are large enough for my 12W shoes.	1.0	Size	yes	both		7
7746	7067	B001306UH8	A398N7BXMCUUY1	Sports & Outdoors	7	This is not suited for quick draw platform.	1.0	Usage	no	both		8
7748	7067	B001306UH8	A398N7BXMCUUY1	Sports & Outdoors	9	I recommend this holster for hunters, or, for someone who spends time packing heat outdoors.	1.0	Usage	yes	before		15
7759	7069	B0013092CS	A30E5EEEQF4Y6W	Sports & Outdoors	8	If you dont have a large head like me you might feel the weight is a bit much.	1.0	Warning	yes	before		18
7762	7071	B00131P4MO	A3B0USUE7H1CI0	Sports & Outdoors	2	I find that sometimes I need to wiggle it to get it to go into the keyhole of asp handcuffs.	1.0	Workaround	yes	both		20
7797	7099	B0013ASG3E	AZDTYCIKTWLXO	Sports & Outdoors	3	Youll only have to sharpen it every few weeks.	1.0	Maintenance	yes	after		9
7798	7099	B0013ASG3E	AZDTYCIKTWLXO	Sports & Outdoors	4	Moderate daily use will probably require weekly honing.	1.0	Maintenance	yes	after		8
7827	7102	B0013AW8D8	A3JK6HKAP09OH6	Sports & Outdoors	20	Just keep it oiled.	1.0	Maintenance	yes	both		4
7890	7125	B0013L2FEO	AF0Z3KQ5KIBC4	Sports & Outdoors	5	Hard to see this specific color spork if you drop it in the grass.	1.0	Warning	yes	after		14
