	asin	reviewer_id	category	freq	sentence	num_review	num_sentence	sen_length
431	B002UZQT58	A6ZPK5DTNPZPG	Health & Personal Care	6	I wish the bottles came in larger than 8 oz, so I don't have to fill so often, but they all seem to be the same capacity.	108	3	26
432	B002UZQT58	A6ZPK5DTNPZPG	Health & Personal Care	6	I loved this one and thought it was a nice simple design with good bottle that is easy to squeeze.	108	4	20
433	B002UZQT58	A6ZPK5DTNPZPG	Health & Personal Care	6	No leaks, no problems.	108	5	4
434	B002UZQT58	A6ZPK5DTNPZPG	Health & Personal Care	6	Until today when I cleaned and filled it yet again (which I do about once a week) and noticed there is black bacteria inside the rings of the cap.	108	6	29
435	B002UZQT58	A6ZPK5DTNPZPG	Health & Personal Care	6	I have never noticed it before, but who knows how long it's been there.	108	8	14
436	B002UZQT58	A6ZPK5DTNPZPG	Health & Personal Care	6	I rinse it out several times with hot water in between fillings, and have at times put it in the dishwasher as well (but I wasn't sure if the latter was okay for the plastic, so I did this only intermittently).	108	9	41
437	B002UZQT58	A6ZPK5DTNPZPG	Health & Personal Care	6	I'm currently soaking the cap in boiling hot water to try and clean it, but as this is probably going to be an ongoing problem, I will probably buy a different bottle type with a different shape cap.The salt packets that come with it are fine and not irritating at all.	108	10	50
438	B002UZQT58	A6ZPK5DTNPZPG	Health & Personal Care	6	They ran out long ago and I have been using a half teaspoon of table salt since, which works just as well.Update: It took several tries to get that cap perfectly clean, but undiluted bleach with a 12+ hour soak, did it in the end.	108	11	43
439	B002UZQT58	A6ZPK5DTNPZPG	Health & Personal Care	6	I browsed around for other bottle types, but in the end I decided to keep this one because the cap locks so it's still a good bottle to travel with (I empty the water out first, just add the salt inside, then when I get to my hotel fill it with Aquafina).	108	12	52
440	B002UZQT58	A6ZPK5DTNPZPG	Health & Personal Care	6	If I'd known about the cap bacteria-potential problem I wouldn't have bought it, but to me the portability of the bottle now does positively outweigh having to clean it with bleach from time to time.	108	13	34
441	B002UZQT58	A1QSLTJVVBV4VA	Health & Personal Care	6	I love this product as it is easy to use.	109	1	10
442	B002UZQT58	A1QSLTJVVBV4VA	Health & Personal Care	6	I only use about 1/4 of the powder each time as more seems to burn.	109	2	14
443	B002UZQT58	A1QSLTJVVBV4VA	Health & Personal Care	6	It may also be my sensitive nose.	109	3	7
444	B002UZQT58	A1QSLTJVVBV4VA	Health & Personal Care	6	I would highly recommend this to anyone with sinus issues.	109	4	10
445	B002UZQT58	A1QSLTJVVBV4VA	Health & Personal Care	6	I have 2 one for me and one for my son.	109	5	10
446	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	Quicker and more convenient than a Neti pot.	110	1	8
447	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	This is a little messier to use, though.	110	2	8
448	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	The volume of water moves through quicker, and I still have to tilt my head forward to keep it from running over my mouth or down my throat.	110	3	28
449	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	There is some splashing.	110	4	4
450	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	Think about a mustard bottle that's almost empty!	110	5	8
451	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	I can't do it in one go.	110	6	7
452	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	I usually squeeze the bottle 3 times, holding my breath each time.	110	7	11
453	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	I'm still practicing.	110	8	3
454	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	I probably need to empty the bottle slower, with less force.	110	9	11
455	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	I will still use the Neti sometimes, because it feels like it gets deeper.	110	10	14
456	B002UZQT58	ALS9E01HVAVNM	Health & Personal Care	6	This is so much quicker, that I'm worried it isn't as thorough.	110	11	12
457	B002UZQT58	A2I6GCGJD0Q6PY	Health & Personal Care	6	I have been using the Netti pot, but I got this crazy cold where the power of gravity wasn't enough to get the mucus out of my nose.	111	1	28
458	B002UZQT58	A2I6GCGJD0Q6PY	Health & Personal Care	6	I went on youtube to see if I was using it correctly.	111	2	12
459	B002UZQT58	A2I6GCGJD0Q6PY	Health & Personal Care	6	There I found some videos about Nasopure.	111	3	7
460	B002UZQT58	A2I6GCGJD0Q6PY	Health & Personal Care	6	I bought one right away and have been so so happy that I did.	111	4	14
461	B002UZQT58	A2I6GCGJD0Q6PY	Health & Personal Care	6	So easy to use and it worked better then the Netti pot.	111	5	12
462	B002UZQT58	A2I6GCGJD0Q6PY	Health & Personal Care	6	It is quicker and had more force to get the stuff out of my nose.	111	6	15
463	B002UZQT58	A2I6GCGJD0Q6PY	Health & Personal Care	6	HIGHLY recommend.	111	8	2
464	B002UZQT58	A1899PHB3D4QJ7	Health & Personal Care	6	This is my first nasal wash product to help clear my nasal passageway of mucus/infection or whatever else is hiding inside of my nasal - and my first wash was very impressive, it helped cleared the mucus for a few hours (I take it every 5 hours since then) , and when i wash before sleeping, helps me get a good night sleep ...I bought this because it looks small enough, light enough to take anywhere in the world, plus I don't need to tilt my head or something - sort of like just point and shot with this nasal washUpdate 06-11-2014 (bought 5-31-2014) whatever was inside my nasal is almost gone now, I can breath tons better and don't feel the stuffy/mucus residing inside of my nasal passage.This is my recipe for my nasal spray solution, feel free to make it more hyperTonic/IsoTonic/HypoTonic depending on your situation*Recipe #1 (Complex):1 cup of water (8 ounces)1/4 tsp salt1/2 tsp of xylitol crystals1/4 tsp baking soda4 drops of grapefruit seed extractRecipe #2:1 cup of water (8 ounces)1/4 - 1/2 tsp salt1/2 tsp of xylitol crystalsRecipe #3:1 cup of water (8 ounces)1/4 - 1/2 tsp of xylitol crystals*Iso = equal concentrationHyperTonic = higher concentrationHypo - less concentation	112	1	179
479	B003Z0IPXG	A3LMPD1ZQTWOC4	Health & Personal Care	8	This costs about 33% less at my local Wal-Mart.	114	1	7
480	B003Z0IPXG	A3LMPD1ZQTWOC4	Health & Personal Care	8	Many grocery items or subscribe and save items I buy on Amazon are a good value, but these are too expensive.	114	2	21
481	B003Z0IPXG	A32JY3US93Q7RU	Health & Personal Care	8	The April Fresh scent can't be beat!	115	1	7
482	B003Z0IPXG	A32JY3US93Q7RU	Health & Personal Care	8	Love to pull something out to wear and get a wonderful whiff of freshness!	115	2	14
483	B003Z0IPXG	A95CDIPSZMBM5	Health & Personal Care	8	This new, lasting scent is truly awful, for those of us enamored with the original downy scent.	116	1	17
484	B003Z0IPXG	A95CDIPSZMBM5	Health & Personal Care	8	It smells like overly sweet bubblegum of some sort - I tried adding a more citrusy smell with some of my natural fragrance oils, but that only made matters worse.	116	2	29
485	B003Z0IPXG	A95CDIPSZMBM5	Health & Personal Care	8	When I complained via their web site they were very nice, sent me a coupon for a free bottle of whatever scent and size bottle I wanted to compensate me.	116	3	30
486	B003Z0IPXG	A95CDIPSZMBM5	Health & Personal Care	8	I got the unscented and mixed my own scent.	116	4	9
487	B003Z0IPXG	A135XHGMBR0OWF	Health & Personal Care	8	What can I say about Downey other than I love the way my laundry smells and feels.	117	1	17
488	B003Z0IPXG	A135XHGMBR0OWF	Health & Personal Care	8	Price is very fair compared to supermarket.	117	2	7
489	B003Z0IPXG	ACEA95FQS1AVP	Health & Personal Care	8	I hate lugging large bottles of detergent and softener from the grocery store.	118	1	13
490	B003Z0IPXG	ACEA95FQS1AVP	Health & Personal Care	8	Amazon's subscription service is fantastic - especially for those with Prime accounts.	118	2	11
491	B003Z0IPXG	ACEA95FQS1AVP	Health & Personal Care	8	The Downy is exactly what you buy in the store, for a comparable price.	118	3	14
492	B003Z0IPXG	ACEA95FQS1AVP	Health & Personal Care	8	"It's delivered right to my door, and the packaging truly is ""frustration free."""	118	4	13
493	B003Z0IPXG	ACEA95FQS1AVP	Health & Personal Care	8	The box opened easily and the bottles lifted right out.	118	5	10
494	B003Z0IPXG	ACEA95FQS1AVP	Health & Personal Care	8	Plus, it's nice that I can determine a different schedule for my softener - which goes faster than my detergent,Era 2x Ultra 96 loads, 150.0-Ounce Bottles (Pack of 2).	118	6	25
